promoter,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS"
EIF4G2_2,0.03446895265423,0.033675855584875,0.033530572085997,0.0315564051375995,0.030669614421538,0.033537335707758,0.031118838356122,0.032727652529524
ZBED5_1,0.03446895265423,0.033675855584875,0.033530572085997,0.0315564051375995,0.030669614421538,0.033537335707758,0.031118838356122,0.032727652529524
GALNT18_2,0.061002037311735,0.0589470256798435,0.065628391734237,0.0572839374414545,0.05530556587569,0.0571575993817295,0.052890444062837,0.0534852497692005
GALNT18_1,0.066283284793566,0.062938433948434,0.064480750481037,0.0615933500289365,0.061384041370164,0.0631791754965535,0.056087794726198,0.055956746531606
USP47_1,0.2924681890047405,0.27670527800369,0.231148762450088,0.260766109190889,0.193617504256489,0.1906181573994085,0.193765614674959,0.1919754331183585
DKK3_2,0.46664119644156,0.456283447349281,0.390997033683375,0.334466165537262,0.320477223817096,0.202881614169322,0.198837561457021,0.297954871714537
DKK3_3,0.380434204128888,0.377043767484581,0.263571555433926,0.2289995659604864,0.226036448844094,0.1906551927663229,0.206087860491156,0.213753941200395
DKK3_1,0.4291307284031925,0.4430984966988515,0.283975960134226,0.3016783882988915,0.329529004830303,0.234488442017797,0.251755701779519,0.231178058102442
MICAL2_1,0.050398803810866,0.050364012003445,0.047155121343342,0.0551757649346065,0.044696109514527,0.0469621750847639,0.04430274322503,0.044257148817504
TEAD1_2,0.1247440532879625,0.130748585960011,0.131785827482459,0.114816566960728,0.104182143811647,0.11579559218035,0.092911086521993,0.1064219975236485
TEAD1_1,0.041529548510218,0.042931153761723,0.042332580209729,0.0428816129406585,0.036405787271458,0.0397851015397485,0.039416626257161,0.039815261941414
TEAD1_3,0.033605625049965,0.035719016725624,0.034230972263053,0.032104458784978,0.033618488056977,0.0331472305676105,0.031510663133417,0.0303776180076285
ARNTL_1,0.03323361462224,0.0343185283337064,0.03429738528615,0.034517685176291,0.031122869234518,0.031703457825827,0.028270161320642,0.027424137007815
BTBD10_1,0.036398669727206,0.037906463404416,0.035742466324311,0.0358897083528035,0.034714992707496,0.036753734374442,0.036255587164263,0.0363694491706655
FAR1_1,0.0316157544081605,0.0312351766420189,0.031812153191363,0.031304521129328,0.031058758294415,0.03015845215604,0.02814607666101,0.0280437737104595
RRAS2_2,0.0832936575844825,0.0867695455193104,0.078814062035708,0.0785583729560025,0.074606352843072,0.072004253497543,0.064575111053595,0.069888997128068
RRAS2_1,0.178552648099082,0.188631682006561,0.16831039992495,0.1695669828639014,0.156331593177849,0.1546848352187025,0.143217948000564,0.155676509555215
COPB1_1,0.0381119491985265,0.0380067429980965,0.0374388011894,0.0391557140787325,0.036984315823392,0.0367829710924475,0.03715346281814,0.0362397406884575
PSMA1_5,0.0392426590656899,0.0400871251681509,0.037469522444601,0.034994632588611,0.037963788915033,0.039852837516855,0.037265888893647,0.03663935603172
PSMA1_4,0.039483039156492,0.039599305550841,0.037437735698924,0.035435922626104,0.037169249744393,0.0395452578795755,0.037864219579925,0.036809018073062
PSMA1_1,0.039595943327799,0.040959934836072,0.038319223648094,0.0344692885664704,0.037399879138017,0.0398344661724369,0.03830334239524,0.0366264562291915
PSMA1_2,0.0543119580880655,0.0675971599846575,0.053339802611656,0.045359369039958,0.061026954295713,0.066503797205568,0.046003228665202,0.0494302813072055
PDE3B_1,0.293918435801884,0.286458926587232,0.299919659445437,0.3009620304382839,0.269884517728763,0.278886430698096,0.270554226040957,0.264196080078081
CYP2R1_1,0.0341023146315185,0.0349094076267455,0.034123857528225,0.033262699160045,0.034856152589322,0.0361036936456125,0.034216884394905,0.033126312379585
CYP2R1_2,0.0341765319781685,0.035186448762725,0.033192725534757,0.0320160992799445,0.033678838372614,0.035038319477072,0.034454731654528,0.032977143356677
C11orf58_1,0.0548108164639285,0.0574144803062575,0.051269000424561,0.052190403557738,0.053623906849734,0.0562269392987855,0.054063516514933,0.0554432994631035
PLEKHA7_1,0.0362908895971614,0.0359997539810265,0.033216798746858,0.035555835072465,0.033989049763317,0.03727057711111,0.03556640422629,0.0338848197690379
RPS13_1,0.03357075347037,0.033101467303408,0.03406548257655,0.035967098370593,0.031826952338521,0.0354809693999305,0.032911593459471,0.0344725596619144
PIK3C2A_1,0.0240332207663895,0.024397032876065,0.023977641885283,0.02395697679276,0.024051597928232,0.024625338747493,0.023605100312132,0.0235417145097045
NUCB2_1,0.038456343412011,0.0369015764789704,0.03653562090821,0.0376186413984885,0.034954935189159,0.036560463856623,0.03520467858985,0.036028157942466
NCR3LG1_1,0.1044392165344865,0.1119251304809725,0.106310468797202,0.123160048859106,0.097673828641199,0.1000347704369895,0.098468234184866,0.0955394778147095
KCNJ11_1,0.1697215442497275,0.1672273160100775,0.159098164539944,0.1735835284393795,0.163468905768121,0.166334474718194,0.15425441830678,0.1530846773471325
ABCC8_1,0.3979795530180114,0.380000408390888,0.330550158115186,0.325931059275119,0.284304099948371,0.2536725073446055,0.22960278091612,0.2704441487255244
USH1C_1,0.2752098729066334,0.2770800562436309,0.269635542103622,0.2770347057594715,0.266688982755855,0.2713112455620065,0.26961631004638,0.2710429257696405
SERGEF_1,0.033167058527355,0.0331757108174665,0.034705501915478,0.032942394668478,0.029234701806171,0.0326028046980645,0.031118333728554,0.0314407749671094
SAAL1_1,0.1265231396335215,0.136559341333238,0.099324008254686,0.1500037640456505,0.117124167772572,0.1229693327763545,0.111765208946495,0.115606751298395
HPS5_3,0.0361601149299095,0.037465770322864,0.037231453154484,0.0349171155321259,0.035506950775858,0.0366813221230234,0.034416152774922,0.0347402541161779
SAA2_1,0.0361601149299095,0.037465770322864,0.037231453154484,0.0349171155321259,0.035506950775858,0.0366813221230234,0.034416152774922,0.0347402541161779
HPS5_1,0.0363417721811175,0.0374944711825495,0.037890836933723,0.0347380674105134,0.035959027316341,0.036599242428461,0.035369247050656,0.0352394284042425
GTF2H1_2,0.0439286015375725,0.0443256256350865,0.042402208132491,0.044753623805586,0.044648675308373,0.0430470730754935,0.035312085348477,0.034430052548007
HPS5_2,0.025238401501223,0.024999639275412,0.025884917561532,0.023469501433633,0.024840697519114,0.025592912624278,0.022844301057613,0.0237437130320385
GTF2H1_1,0.045965280641535,0.0472253373837655,0.045611449255048,0.045571376456296,0.046078271540519,0.045524984169595,0.041648710185789,0.041145226737428
LDHA_1,0.0630792221515655,0.0691527691713205,0.065625665592842,0.0696963115487435,0.060407645653555,0.063061398878664,0.061236602568343,0.0632867831591625
TSG101_1,0.0635903709965895,0.0669538771305024,0.061835940871467,0.062529527941467,0.060109175008735,0.0623035491903194,0.059622514341136,0.059700911051705
UEVLD_1,0.062398718507888,0.065426975543324,0.063538758077959,0.0605941162376559,0.05961502938133,0.0622164433010675,0.057676738354498,0.0596652629651975
SPTY2D1_1,0.028054338063071,0.0293995077357974,0.027965016835556,0.0271638330651115,0.026356197937959,0.028109626556377,0.025914286911452,0.0256835327972205
SPTY2D1_2,0.031670487720437,0.0299180552154229,0.029429152536373,0.0311319467426715,0.028023236402106,0.0300999569413155,0.028605015021382,0.02893164045738
TMEM86A_1,0.0886492784512425,0.0899720544297455,0.078686631659749,0.092276068015307,0.078153540650058,0.0780372296300615,0.076149123290654,0.078761978313417
ZDHHC13_1,0.080545156453067,0.0818480271715074,0.066032771155244,0.081538696860739,0.080651896970098,0.068962177057965,0.071909782345158,0.071179372302969
E2F8_2,0.0404743633799005,0.0415575944825015,0.039653663403685,0.0363727058535365,0.040882891136918,0.0394987857576725,0.040198680110494,0.037617398172578
E2F8_1,0.0568022003783535,0.0592086653717175,0.058659268755638,0.078185710351235,0.057048818370786,0.0515863174168435,0.056758844842224,0.0548733969474535
NAV2_1,0.0862809314985685,0.0740405038564895,0.122621082653264,0.071427343780472,0.034811817721235,0.0407780147786675,0.034683102413518,0.0385798934198804
HTATIP2_1,0.237017269025549,0.2417427919901555,0.22637408987419,0.2440896444295455,0.243034479253834,0.2314483917026984,0.230950912753493,0.227907849581626
HTATIP2_2,0.1138872549949659,0.115086619507291,0.108646200161506,0.1166970969566245,0.118294618495813,0.1106613280432245,0.109081601734201,0.1095485210916325
PRMT3_2,0.0344741611894574,0.037000565319991,0.033771039161004,0.0334967083441665,0.033480608950092,0.036483405796544,0.035574415914424,0.036414852646836
PRMT3_1,0.032483861951043,0.0343132359767704,0.032055618276457,0.031534923812481,0.031358341428811,0.0338689124020235,0.033093082870924,0.033457592217043
SLC17A6_1,0.3635730617471805,0.352355932489801,0.311628529158287,0.248862554536003,0.263505334967065,0.337448906526783,0.282956514680028,0.249631761074436
SLC17A6_2,0.224343892015623,0.231979575915301,0.208436543540954,0.1528438889939505,0.144855273855842,0.19694303901856,0.187076090869438,0.1447741290516295
SLC17A6_3,0.2809444611664995,0.2886382333539595,0.269759830914712,0.171214454174331,0.200079926483471,0.230482467873675,0.19864672676381,0.2181572121470565
GAS2_4,0.069722605514383,0.0692837276041105,0.067114477325487,0.0675691348492699,0.063928512469675,0.06889904565673,0.069062605940845,0.0655025836057505
SVIP_1,0.0499585412176195,0.049957305915736,0.05000102579001,0.0500735382968405,0.049867077584436,0.048339443550105,0.051525320435993,0.050339240686036
ANO3_2,0.363552582875865,0.357188081148087,0.108981497475663,0.1353141288716725,0.167239227655828,0.108518893529869,0.120546827797841,0.105712238742736
CCDC34_1,0.0498366200181095,0.051363125017206,0.048476249616924,0.0482097914382985,0.047796813456266,0.0504664211268815,0.04543531770061,0.049254680065441
LGR4_1,0.077644821715248,0.0822907406023015,0.080689298697376,0.0879923110397215,0.06956891706302,0.0719440692473254,0.069146900874846,0.072815281429739
LIN7C_1,0.0339421513058335,0.0362718707907525,0.034828430131549,0.031322945068813,0.030956017122289,0.036781143580444,0.03280952345671,0.032731569738389
BDNF_1,0.0561045100826575,0.059580182195527,0.056291031391826,0.0523259329534585,0.050023920849928,0.0515632200758395,0.051632551071173,0.0510332930921645
BDNF_3,0.109449303611852,0.102119629400172,0.121181473220894,0.0829750313355945,0.080063989466085,0.091601501235484,0.084604994196376,0.0977459432820295
KIF18A_1,0.0615376070556605,0.062559247886796,0.063167264799923,0.0607672896595255,0.060024778075926,0.06307059401003,0.060154685041671,0.060353359852253
METTL15_2,0.0635484463991259,0.0651728769726374,0.065075692796539,0.06141845759203,0.060069262443261,0.0651643128580985,0.062207168038065,0.060242126966047
METTL15_1,0.0289125271757605,0.03009728075908,0.029390806635796,0.027513838149771,0.027056992774329,0.029963705428197,0.027263103197842,0.0279178657179175
ARL14EP_1,0.0691012589181125,0.0727101461360805,0.059729970694042,0.067039350475984,0.05697197046063,0.054246098058897,0.053198767005489,0.0554703564978555
MPPED2_1,0.417008110381916,0.419975836803446,0.422099743270034,0.172980850429153,0.046257422349538,0.053249875563999,0.0568446189625,0.059719241571658
DCDC1_1,0.0408792210806395,0.041829801447281,0.039294529127277,0.042900029921302,0.038708343365179,0.0415221165769739,0.04421945490567,0.0449755358438275
DNAJC24_1,0.0372374054949485,0.035903656996974,0.031917253278424,0.032580516342728,0.0315000217075,0.032454052358022,0.030797451999631,0.030223411284018
IMMP1L_2,0.0340020718960895,0.0345763201844,0.033871795109627,0.032992421053932,0.033494247235839,0.033531001853366,0.032421607200218,0.0311591872742855
MPPED2_3,0.0353742490512335,0.035906361858433,0.035631840420127,0.0346212841248895,0.034920144157459,0.0353547145908335,0.03384942258256,0.0325289259021935
IMMP1L_1,0.0353742490512335,0.035906361858433,0.035631840420127,0.0346212841248895,0.034920144157459,0.0353547145908335,0.03384942258256,0.0325289259021935
ELP4_1,0.0392288872614079,0.039086489030851,0.038185409430448,0.03915432517049,0.038067811605193,0.03792445125152,0.036767030729002,0.035322867489308
PAX6_1,0.0699932932930754,0.0661283771467735,0.059235218540245,0.0589276039222935,0.051234439736089,0.051641971561496,0.047725255193361,0.054928903827983
PAX6_2,0.0815419122142575,0.0743025182235929,0.06594542718695,0.0677880438762389,0.056069857588737,0.0566239815823449,0.052996916200212,0.0618576024863565
PAX6_5,0.110000407778204,0.1114045920767725,0.096881945844873,0.1275770275410055,0.065605328186252,0.0645327701300865,0.061085409006323,0.0726417721070145
RCN1_5,0.250342671061907,0.247802196905118,0.214529613985167,0.2494308186088085,0.223401588956269,0.2052103180721005,0.195478926729616,0.2274287752369175
RCN1_1,0.190524832238628,0.18459956470186,0.185251829100737,0.1948675923470805,0.165080302730561,0.1579169140937295,0.149981258619469,0.1725825152814195
RCN1_4,0.2238199536604085,0.2184908716800255,0.214974489518742,0.22293621187407,0.19522056762709,0.1945861604511135,0.182983114604871,0.2055635845451345
EIF3M_1,0.1592459346801999,0.1602478049340245,0.159613142198903,0.158847214054911,0.159347619566026,0.1599213497751675,0.158866191576471,0.1572721845497935
PRRG4_1,0.029424904836328,0.0299404263010659,0.030536474388973,0.0299494931847175,0.028822868608906,0.0296446932122135,0.029525707588289,0.0298376272553569
QSER1_1,0.038164809916792,0.0373555263226575,0.039550802511557,0.0376496772825269,0.038244450836989,0.039010578455415,0.037006977267552,0.036904569165386
DEPDC7_1,0.2493206613580685,0.25999730378344,0.20429843634869,0.3239449226025654,0.250012676304272,0.2070415200043824,0.204550107328772,0.2057884530206175
DEPDC7_2,0.0353488478580815,0.0343834684653975,0.032481716154157,0.0384416293008934,0.037383660385328,0.0330777663446325,0.032431565842865,0.0340371349978385
TCP11L1_2,0.0390514581094675,0.0400417959155085,0.04079489062763,0.035799657039258,0.038254507803603,0.041629685913266,0.038520726689008,0.0384632310905735
TCP11L1_1,0.033872900600858,0.0347468256868115,0.033516160449362,0.0325627305865165,0.032244595776893,0.0348387363979394,0.033605294018474,0.0334161506991489
CSTF3_1,0.053713206932316,0.0518068030446459,0.06136522603961,0.059468120435098,0.05374452245415,0.0514137294442589,0.047709655340219,0.0470663706214675
HIPK3_2,0.0409954422404559,0.0389843989508705,0.040553214445799,0.035894177631373,0.036492907056194,0.0405276778633255,0.038025733117389,0.0381030511956134
HIPK3_1,0.0306724488812585,0.0315227923664805,0.033698940961585,0.0313547636545085,0.029327081897754,0.0314334537057719,0.030381141194916,0.031753447537816
HIPK3_3,0.02464954038705,0.024734809013126,0.025621510092037,0.025800218476182,0.023514497669239,0.024795413509209,0.023680987646646,0.0245598754102185
C11orf91_2,0.0344373421763945,0.0357955232868755,0.035914505998661,0.0333130888328725,0.033626355994441,0.035819491672644,0.033244658636805,0.0318450983132879
CD59_9,0.117705118927995,0.1128472104634475,0.109847904115685,0.108804703016206,0.088211704825685,0.084919736916503,0.084758471639887,0.0939097730403324
C11orf91_1,0.117705118927995,0.1128472104634475,0.109847904115685,0.108804703016206,0.088211704825685,0.084919736916503,0.084758471639887,0.0939097730403324
FBXO3_1,0.038088959431872,0.039654724742019,0.03885777858387,0.0382183251099555,0.036174586624229,0.037986010027168,0.036548750765845,0.0362033653356865
LMO2_2,0.11190641431188,0.1146720840696809,0.117033488353679,0.0810663905984835,0.082485743229941,0.071984835593671,0.071652147315399,0.072731156758509
LMO2_1,0.2873529575824375,0.276760681779546,0.294648551710185,0.245462338162478,0.220068540912059,0.192774671016801,0.203967145749495,0.211980320283786
CAPRIN1_2,0.043304354256695,0.043384433034291,0.0433610309374,0.0424204005812055,0.042782948985327,0.0437640612920404,0.04279424091386,0.041328650294352
