ensmbl_id,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS"
CHRM2,4.819277108433735,14.666666666666666,5.555555555555555,16.129032258064516,0.0,3.669724770642202,2.3255813953488373,4.10958904109589
CIC,12.048192771084338,17.333333333333336,16.666666666666664,9.67741935483871,0.0,0.9174311926605504,0.0,1.36986301369863
CIT,2.409638554216868,6.666666666666667,22.22222222222222,9.67741935483871,0.0,1.834862385321101,0.0,4.10958904109589
CKAP5,3.614457831325301,6.666666666666667,11.11111111111111,22.58064516129032,0.0,2.752293577981652,0.0,4.10958904109589
CLEC4D,3.614457831325301,5.333333333333334,5.555555555555555,3.225806451612903,5.555555555555555,3.669724770642202,2.3255813953488373,2.73972602739726
CLUH,10.843373493975903,8.0,11.11111111111111,12.903225806451612,5.555555555555555,0.9174311926605504,0.0,1.36986301369863
CMYA5,13.253012048192772,16.0,5.555555555555555,6.451612903225806,0.0,6.422018348623854,0.0,13.6986301369863
CNOT1,15.66265060240964,18.666666666666668,0.0,16.129032258064516,0.0,7.339449541284404,2.3255813953488373,5.47945205479452
CNTN4,8.433734939759036,9.333333333333334,11.11111111111111,9.67741935483871,0.0,3.669724770642202,0.0,6.849315068493151
CNTN5,9.63855421686747,12.0,5.555555555555555,9.67741935483871,5.555555555555555,1.834862385321101,2.3255813953488373,8.21917808219178
CNTN6,13.253012048192772,18.666666666666668,16.666666666666664,19.35483870967742,0.0,5.504587155963304,4.651162790697675,5.47945205479452
CNTNAP2,8.433734939759036,12.0,11.11111111111111,19.35483870967742,5.555555555555555,4.587155963302752,4.651162790697675,9.58904109589041
CNTNAP4,12.048192771084338,8.0,5.555555555555555,12.903225806451612,5.555555555555555,4.587155963302752,0.0,5.47945205479452
CNTNAP5,16.867469879518072,28.000000000000004,11.11111111111111,19.35483870967742,5.555555555555555,3.669724770642202,6.976744186046512,10.95890410958904
CNTRL,9.63855421686747,5.333333333333334,11.11111111111111,16.129032258064516,5.555555555555555,1.834862385321101,0.0,2.73972602739726
COBL,7.228915662650602,9.333333333333334,0.0,16.129032258064516,5.555555555555555,3.669724770642202,0.0,4.10958904109589
COL11A1,14.457831325301203,17.333333333333336,5.555555555555555,12.903225806451612,5.555555555555555,8.256880733944955,6.976744186046512,5.47945205479452
COL12A1,19.27710843373494,16.0,27.77777777777778,22.58064516129032,5.555555555555555,4.587155963302752,9.30232558139535,10.95890410958904
COL14A1,7.228915662650602,5.333333333333334,16.666666666666664,16.129032258064516,0.0,3.669724770642202,0.0,5.47945205479452
COL18A1,8.433734939759036,12.0,11.11111111111111,19.35483870967742,0.0,2.752293577981652,0.0,2.73972602739726
COL19A1,9.63855421686747,8.0,0.0,12.903225806451612,0.0,2.752293577981652,2.3255813953488373,1.36986301369863
COL1A1,10.843373493975903,4.0,27.77777777777778,6.451612903225806,0.0,0.9174311926605504,0.0,2.73972602739726
COL1A2,6.024096385542169,8.0,16.666666666666664,9.67741935483871,0.0,4.587155963302752,9.30232558139535,1.36986301369863
COL22A1,8.433734939759036,17.333333333333336,16.666666666666664,12.903225806451612,0.0,5.504587155963304,2.3255813953488373,5.47945205479452
COL27A1,10.843373493975903,10.666666666666668,0.0,25.806451612903224,0.0,3.669724770642202,2.3255813953488373,5.47945205479452
COL3A1,8.433734939759036,8.0,5.555555555555555,9.67741935483871,0.0,6.422018348623854,2.3255813953488373,5.47945205479452
COL4A1,7.228915662650602,9.333333333333334,0.0,9.67741935483871,0.0,3.669724770642202,0.0,4.10958904109589
COL4A5,12.048192771084338,13.333333333333334,5.555555555555555,9.67741935483871,0.0,3.669724770642202,2.3255813953488373,6.849315068493151
COL5A1,15.66265060240964,16.0,5.555555555555555,12.903225806451612,0.0,6.422018348623854,2.3255813953488373,4.10958904109589
COL5A2,7.228915662650602,6.666666666666667,5.555555555555555,12.903225806451612,0.0,7.339449541284404,2.3255813953488373,8.21917808219178
COL6A3,9.63855421686747,24.0,11.11111111111111,22.58064516129032,5.555555555555555,11.009174311926609,11.627906976744184,10.95890410958904
COL6A5,9.63855421686747,18.666666666666668,5.555555555555555,9.67741935483871,5.555555555555555,5.504587155963304,0.0,12.32876712328767
COL6A6,10.843373493975903,14.666666666666666,11.11111111111111,16.129032258064516,5.555555555555555,4.587155963302752,6.976744186046512,4.10958904109589
COL7A1,15.66265060240964,20.0,5.555555555555555,19.35483870967742,0.0,3.669724770642202,4.651162790697675,4.10958904109589
COLCA2,7.228915662650602,10.666666666666668,16.666666666666664,6.451612903225806,0.0,1.834862385321101,4.651162790697675,2.73972602739726
CPAMD8,8.433734939759036,10.666666666666668,5.555555555555555,16.129032258064516,0.0,2.752293577981652,4.651162790697675,5.47945205479452
CPS1,7.228915662650602,6.666666666666667,16.666666666666664,6.451612903225806,0.0,5.504587155963304,0.0,6.849315068493151
CR1,8.433734939759036,10.666666666666668,0.0,6.451612903225806,0.0,2.752293577981652,0.0,8.21917808219178
CREBBP,12.048192771084338,13.333333333333334,16.666666666666664,22.58064516129032,0.0,5.504587155963304,0.0,8.21917808219178
CROCC,9.63855421686747,13.333333333333334,11.11111111111111,9.67741935483871,0.0,2.752293577981652,4.651162790697675,1.36986301369863
CSF3R,6.024096385542169,8.0,5.555555555555555,6.451612903225806,0.0,0.0,4.651162790697675,2.73972602739726
CSMD1,27.710843373493976,21.333333333333336,5.555555555555555,32.25806451612903,11.11111111111111,6.422018348623854,18.6046511627907,21.91780821917808
CSMD2,26.506024096385545,16.0,16.666666666666664,22.58064516129032,0.0,5.504587155963304,6.976744186046512,5.47945205479452
CSMD3,16.867469879518072,24.0,33.33333333333333,29.03225806451613,5.555555555555555,12.844036697247708,2.3255813953488373,19.17808219178082
CSNK1A1L,7.228915662650602,8.0,33.33333333333333,6.451612903225806,0.0,1.834862385321101,4.651162790697675,4.10958904109589
CTBP1,7.228915662650602,12.0,22.22222222222222,16.129032258064516,0.0,4.587155963302752,2.3255813953488373,1.36986301369863
CTNNA2,8.433734939759036,10.666666666666668,22.22222222222222,3.225806451612903,11.11111111111111,9.174311926605505,2.3255813953488373,2.73972602739726
CTNNB1,8.433734939759036,12.0,5.555555555555555,9.67741935483871,5.555555555555555,3.669724770642202,2.3255813953488373,8.21917808219178
CTNND1,6.024096385542169,12.0,5.555555555555555,6.451612903225806,5.555555555555555,2.752293577981652,0.0,6.849315068493151
CTNND2,2.409638554216868,10.666666666666668,5.555555555555555,12.903225806451612,0.0,3.669724770642202,4.651162790697675,6.849315068493151
CTR9,6.024096385542169,8.0,11.11111111111111,9.67741935483871,5.555555555555555,1.834862385321101,0.0,5.47945205479452
CTTNBP2,13.253012048192772,12.0,11.11111111111111,9.67741935483871,0.0,2.752293577981652,2.3255813953488373,8.21917808219178
CUBN,14.457831325301203,14.666666666666666,5.555555555555555,12.903225806451612,11.11111111111111,5.504587155963304,4.651162790697675,6.849315068493151
CUL9,12.048192771084338,12.0,11.11111111111111,12.903225806451612,0.0,2.752293577981652,4.651162790697675,5.47945205479452
CUX2,13.253012048192772,10.666666666666668,16.666666666666664,9.67741935483871,0.0,3.669724770642202,4.651162790697675,4.10958904109589
CYLC1,9.63855421686747,5.333333333333334,0.0,6.451612903225806,11.11111111111111,2.752293577981652,4.651162790697675,9.58904109589041
DAAM2,8.433734939759036,13.333333333333334,11.11111111111111,6.451612903225806,0.0,1.834862385321101,4.651162790697675,10.95890410958904
DAPK1,6.024096385542169,10.666666666666668,22.22222222222222,16.129032258064516,0.0,4.587155963302752,2.3255813953488373,4.10958904109589
DCAF12L2,9.63855421686747,4.0,5.555555555555555,12.903225806451612,11.11111111111111,2.752293577981652,4.651162790697675,5.47945205479452
DCAF4L1,12.048192771084338,16.0,0.0,19.35483870967742,0.0,4.587155963302752,2.3255813953488373,1.36986301369863
DCAF4L2,16.867469879518072,20.0,16.666666666666664,16.129032258064516,5.555555555555555,4.587155963302752,9.30232558139535,6.849315068493151
DCC,7.228915662650602,18.666666666666668,5.555555555555555,22.58064516129032,0.0,6.422018348623854,6.976744186046512,6.849315068493151
DCHS1,6.024096385542169,17.333333333333336,27.77777777777778,25.806451612903224,5.555555555555555,6.422018348623854,2.3255813953488373,8.21917808219178
DCHS2,21.686746987951807,21.333333333333336,16.666666666666664,19.35483870967742,0.0,10.091743119266056,6.976744186046512,9.58904109589041
DCLK1,10.843373493975903,6.666666666666667,22.22222222222222,12.903225806451612,0.0,6.422018348623854,4.651162790697675,9.58904109589041
DCX,2.409638554216868,5.333333333333334,5.555555555555555,3.225806451612903,0.0,3.669724770642202,2.3255813953488373,4.10958904109589
DDX3X,6.024096385542169,6.666666666666667,22.22222222222222,6.451612903225806,0.0,1.834862385321101,2.3255813953488373,1.36986301369863
DDX58,4.819277108433735,9.333333333333334,11.11111111111111,9.67741935483871,5.555555555555555,1.834862385321101,0.0,2.73972602739726
DDX60L,10.843373493975903,20.0,11.11111111111111,12.903225806451612,0.0,3.669724770642202,2.3255813953488373,5.47945205479452
DENND2C,7.228915662650602,13.333333333333334,5.555555555555555,9.67741935483871,5.555555555555555,2.752293577981652,0.0,6.849315068493151
DENND4A,4.819277108433735,9.333333333333334,11.11111111111111,6.451612903225806,0.0,3.669724770642202,4.651162790697675,6.849315068493151
DENND4B,12.048192771084338,12.0,11.11111111111111,12.903225806451612,0.0,0.9174311926605504,6.976744186046512,1.36986301369863
DENND5B,4.819277108433735,8.0,5.555555555555555,6.451612903225806,0.0,1.834862385321101,0.0,4.10958904109589
DFNB31,7.228915662650602,5.333333333333334,16.666666666666664,12.903225806451612,5.555555555555555,2.752293577981652,0.0,1.36986301369863
DIAPH2,3.614457831325301,4.0,5.555555555555555,3.225806451612903,0.0,1.834862385321101,0.0,1.36986301369863
DIDO1,9.63855421686747,16.0,11.11111111111111,19.35483870967742,0.0,0.9174311926605504,2.3255813953488373,5.47945205479452
DIP2B,6.024096385542169,9.333333333333334,11.11111111111111,12.903225806451612,0.0,2.752293577981652,0.0,4.10958904109589
DISP1,6.024096385542169,9.333333333333334,0.0,9.67741935483871,0.0,5.504587155963304,2.3255813953488373,4.10958904109589
DLC1,9.63855421686747,16.0,0.0,16.129032258064516,5.555555555555555,1.834862385321101,2.3255813953488373,8.21917808219178
DLG2,7.228915662650602,9.333333333333334,5.555555555555555,16.129032258064516,0.0,4.587155963302752,0.0,6.849315068493151
DLGAP2,12.048192771084338,9.333333333333334,11.11111111111111,9.67741935483871,0.0,4.587155963302752,0.0,1.36986301369863
DMBT1,9.63855421686747,9.333333333333334,5.555555555555555,19.35483870967742,11.11111111111111,4.587155963302752,2.3255813953488373,5.47945205479452
DMD,19.27710843373494,13.333333333333334,22.22222222222222,19.35483870967742,11.11111111111111,13.761467889908255,6.976744186046512,10.95890410958904
DMXL1,13.253012048192772,13.333333333333334,5.555555555555555,9.67741935483871,5.555555555555555,6.422018348623854,4.651162790697675,9.58904109589041
DMXL2,7.228915662650602,13.333333333333334,16.666666666666664,19.35483870967742,5.555555555555555,1.834862385321101,0.0,8.21917808219178
DNAH1,14.457831325301203,21.333333333333336,5.555555555555555,25.806451612903224,11.11111111111111,3.669724770642202,0.0,4.10958904109589
DNAH10,12.048192771084338,28.000000000000004,16.666666666666664,19.35483870967742,0.0,3.669724770642202,6.976744186046512,13.6986301369863
DNAH11,22.89156626506024,24.0,16.666666666666664,25.806451612903224,11.11111111111111,11.926605504587156,13.953488372093023,10.95890410958904
DNAH12,6.024096385542169,10.666666666666668,5.555555555555555,25.806451612903224,5.555555555555555,5.504587155963304,2.3255813953488373,6.849315068493151
DNAH14,9.63855421686747,9.333333333333334,0.0,12.903225806451612,5.555555555555555,2.752293577981652,0.0,9.58904109589041
DNAH17,20.48192771084337,21.333333333333336,11.11111111111111,16.129032258064516,0.0,3.669724770642202,4.651162790697675,13.6986301369863
DNAH2,16.867469879518072,20.0,16.666666666666664,9.67741935483871,0.0,4.587155963302752,2.3255813953488373,13.6986301369863
DNAH3,15.66265060240964,28.000000000000004,16.666666666666664,12.903225806451612,0.0,3.669724770642202,4.651162790697675,8.21917808219178
DNAH5,21.686746987951807,30.666666666666664,27.77777777777778,32.25806451612903,5.555555555555555,12.844036697247708,9.30232558139535,15.068493150684931
DNAH6,15.66265060240964,17.333333333333336,5.555555555555555,16.129032258064516,0.0,2.752293577981652,6.976744186046512,6.849315068493151
DNAH7,12.048192771084338,13.333333333333334,16.666666666666664,19.35483870967742,16.666666666666664,4.587155963302752,6.976744186046512,10.95890410958904
DNAH8,20.48192771084337,17.333333333333336,16.666666666666664,19.35483870967742,0.0,8.256880733944955,11.627906976744184,10.95890410958904
DNAH9,14.457831325301203,20.0,16.666666666666664,22.58064516129032,11.11111111111111,4.587155963302752,4.651162790697675,8.21917808219178
DNAJC13,10.843373493975903,8.0,5.555555555555555,9.67741935483871,0.0,4.587155963302752,2.3255813953488373,5.47945205479452
DNHD1,12.048192771084338,21.333333333333336,27.77777777777778,19.35483870967742,5.555555555555555,5.504587155963304,2.3255813953488373,9.58904109589041
DNTTIP2,2.409638554216868,5.333333333333334,5.555555555555555,9.67741935483871,5.555555555555555,2.752293577981652,2.3255813953488373,1.36986301369863
DOCK11,12.048192771084338,6.666666666666667,0.0,12.903225806451612,5.555555555555555,1.834862385321101,2.3255813953488373,4.10958904109589
DOCK2,10.843373493975903,14.666666666666666,22.22222222222222,16.129032258064516,0.0,5.504587155963304,2.3255813953488373,13.6986301369863
DOCK3,18.072289156626507,10.666666666666668,22.22222222222222,12.903225806451612,11.11111111111111,5.504587155963304,2.3255813953488373,6.849315068493151
DOCK5,14.457831325301203,14.666666666666666,5.555555555555555,12.903225806451612,0.0,1.834862385321101,2.3255813953488373,6.849315068493151
DOCK8,13.253012048192772,8.0,0.0,16.129032258064516,5.555555555555555,6.422018348623854,2.3255813953488373,5.47945205479452
DOCK9,8.433734939759036,14.666666666666666,11.11111111111111,12.903225806451612,0.0,3.669724770642202,0.0,8.21917808219178
DOPEY1,7.228915662650602,14.666666666666666,11.11111111111111,9.67741935483871,11.11111111111111,4.587155963302752,0.0,4.10958904109589
DOPEY2,3.614457831325301,8.0,22.22222222222222,3.225806451612903,5.555555555555555,2.752293577981652,2.3255813953488373,2.73972602739726
DPP10,8.433734939759036,6.666666666666667,5.555555555555555,9.67741935483871,0.0,1.834862385321101,9.30232558139535,8.21917808219178
DPP6,8.433734939759036,12.0,11.11111111111111,12.903225806451612,5.555555555555555,2.752293577981652,0.0,2.73972602739726
DPYD,6.024096385542169,10.666666666666668,11.11111111111111,6.451612903225806,0.0,3.669724770642202,2.3255813953488373,5.47945205479452
DRD5,7.228915662650602,12.0,0.0,9.67741935483871,5.555555555555555,2.752293577981652,2.3255813953488373,5.47945205479452
DSCAM,14.457831325301203,20.0,11.11111111111111,22.58064516129032,5.555555555555555,12.844036697247708,0.0,6.849315068493151
DSCAML1,13.253012048192772,22.666666666666664,27.77777777777778,9.67741935483871,0.0,3.669724770642202,6.976744186046512,2.73972602739726
DSEL,9.63855421686747,20.0,0.0,19.35483870967742,5.555555555555555,4.587155963302752,4.651162790697675,8.21917808219178
DSP,3.614457831325301,13.333333333333334,11.11111111111111,16.129032258064516,0.0,4.587155963302752,2.3255813953488373,4.10958904109589
DSPP,6.024096385542169,9.333333333333334,5.555555555555555,9.67741935483871,0.0,3.669724770642202,9.30232558139535,4.10958904109589
DST,15.66265060240964,21.333333333333336,16.666666666666664,25.806451612903224,11.11111111111111,5.504587155963304,6.976744186046512,8.21917808219178
DUOX1,6.024096385542169,4.0,16.666666666666664,9.67741935483871,0.0,1.834862385321101,0.0,8.21917808219178
DYNC1H1,10.843373493975903,13.333333333333334,16.666666666666664,16.129032258064516,0.0,3.669724770642202,4.651162790697675,9.58904109589041
DYNC2H1,16.867469879518072,14.666666666666666,5.555555555555555,25.806451612903224,11.11111111111111,5.504587155963304,9.30232558139535,10.95890410958904
DYRK2,12.048192771084338,17.333333333333336,27.77777777777778,12.903225806451612,11.11111111111111,2.752293577981652,2.3255813953488373,4.10958904109589
DYSF,16.867469879518072,16.0,11.11111111111111,19.35483870967742,5.555555555555555,3.669724770642202,2.3255813953488373,10.95890410958904
EDNRB,12.048192771084338,6.666666666666667,11.11111111111111,6.451612903225806,0.0,2.752293577981652,0.0,10.95890410958904
EFCAB5,4.819277108433735,10.666666666666668,11.11111111111111,12.903225806451612,0.0,2.752293577981652,0.0,8.21917808219178
EGFLAM,4.819277108433735,13.333333333333334,16.666666666666664,6.451612903225806,5.555555555555555,0.9174311926605504,0.0,6.849315068493151
EHMT1,9.63855421686747,12.0,0.0,9.67741935483871,5.555555555555555,2.752293577981652,4.651162790697675,2.73972602739726
EIF3A,9.63855421686747,6.666666666666667,16.666666666666664,12.903225806451612,0.0,5.504587155963304,2.3255813953488373,6.849315068493151
EIF5AL1,14.457831325301203,12.0,5.555555555555555,19.35483870967742,5.555555555555555,5.504587155963304,0.0,6.849315068493151
ELFN1,14.457831325301203,16.0,5.555555555555555,19.35483870967742,0.0,1.834862385321101,4.651162790697675,2.73972602739726
ELMO1,4.819277108433735,12.0,0.0,6.451612903225806,0.0,2.752293577981652,2.3255813953488373,4.10958904109589
EMILIN1,3.614457831325301,14.666666666666666,5.555555555555555,6.451612903225806,0.0,0.0,0.0,2.73972602739726
EML5,10.843373493975903,5.333333333333334,16.666666666666664,6.451612903225806,0.0,4.587155963302752,2.3255813953488373,6.849315068493151
EML6,10.843373493975903,6.666666666666667,5.555555555555555,12.903225806451612,5.555555555555555,3.669724770642202,6.976744186046512,5.47945205479452
ENAM,6.024096385542169,12.0,11.11111111111111,9.67741935483871,0.0,3.669724770642202,2.3255813953488373,10.95890410958904
EP300,8.433734939759036,12.0,0.0,16.129032258064516,5.555555555555555,0.9174311926605504,2.3255813953488373,5.47945205479452
EP400,16.867469879518072,13.333333333333334,16.666666666666664,16.129032258064516,5.555555555555555,1.834862385321101,4.651162790697675,9.58904109589041
EPB41L3,2.409638554216868,12.0,5.555555555555555,19.35483870967742,5.555555555555555,2.752293577981652,2.3255813953488373,4.10958904109589
EPG5,13.253012048192772,8.0,27.77777777777778,3.225806451612903,0.0,1.834862385321101,2.3255813953488373,5.47945205479452
EPHA5,8.433734939759036,12.0,22.22222222222222,12.903225806451612,0.0,5.504587155963304,2.3255813953488373,9.58904109589041
EPHA6,9.63855421686747,6.666666666666667,11.11111111111111,9.67741935483871,0.0,3.669724770642202,2.3255813953488373,4.10958904109589
EPHB1,9.63855421686747,10.666666666666668,5.555555555555555,3.225806451612903,0.0,3.669724770642202,9.30232558139535,5.47945205479452
ERBB3,6.024096385542169,8.0,5.555555555555555,19.35483870967742,0.0,2.752293577981652,4.651162790697675,6.849315068493151
ERBB4,12.048192771084338,18.666666666666668,16.666666666666664,19.35483870967742,5.555555555555555,7.339449541284404,9.30232558139535,6.849315068493151
ERICH3,9.63855421686747,16.0,11.11111111111111,12.903225806451612,0.0,7.339449541284404,2.3255813953488373,8.21917808219178
EVC2,8.433734939759036,14.666666666666666,5.555555555555555,16.129032258064516,11.11111111111111,4.587155963302752,2.3255813953488373,5.47945205479452
EYS,16.867469879518072,12.0,5.555555555555555,38.70967741935484,0.0,7.339449541284404,9.30232558139535,6.849315068493151
F11,1.2048192771084338,5.333333333333334,5.555555555555555,9.67741935483871,0.0,0.9174311926605504,0.0,4.10958904109589
F8,7.228915662650602,17.333333333333336,0.0,6.451612903225806,5.555555555555555,5.504587155963304,0.0,13.6986301369863
FAM110B,13.253012048192772,12.0,11.11111111111111,12.903225806451612,5.555555555555555,3.669724770642202,6.976744186046512,5.47945205479452
FAM133A,13.253012048192772,9.333333333333334,16.666666666666664,19.35483870967742,5.555555555555555,2.752293577981652,4.651162790697675,8.21917808219178
FAM135B,7.228915662650602,17.333333333333336,11.11111111111111,9.67741935483871,11.11111111111111,1.834862385321101,4.651162790697675,8.21917808219178
FAM179A,6.024096385542169,12.0,27.77777777777778,22.58064516129032,0.0,1.834862385321101,0.0,4.10958904109589
FAM179B,9.63855421686747,9.333333333333334,5.555555555555555,9.67741935483871,5.555555555555555,2.752293577981652,0.0,6.849315068493151
FAM186A,8.433734939759036,9.333333333333334,22.22222222222222,12.903225806451612,0.0,2.752293577981652,4.651162790697675,2.73972602739726
FAM200B,7.228915662650602,12.0,22.22222222222222,9.67741935483871,0.0,1.834862385321101,2.3255813953488373,1.36986301369863
FAM208A,6.024096385542169,9.333333333333334,5.555555555555555,19.35483870967742,0.0,5.504587155963304,0.0,2.73972602739726
FAM217B,8.433734939759036,13.333333333333334,11.11111111111111,3.225806451612903,5.555555555555555,3.669724770642202,0.0,8.21917808219178
FAM43A,8.433734939759036,5.333333333333334,16.666666666666664,9.67741935483871,5.555555555555555,1.834862385321101,0.0,0.0
FAM46C,12.048192771084338,18.666666666666668,5.555555555555555,9.67741935483871,0.0,5.504587155963304,9.30232558139535,2.73972602739726
FAM46D,10.843373493975903,14.666666666666666,5.555555555555555,9.67741935483871,16.666666666666664,4.587155963302752,4.651162790697675,5.47945205479452
FAM47A,3.614457831325301,6.666666666666667,22.22222222222222,9.67741935483871,5.555555555555555,2.752293577981652,4.651162790697675,8.21917808219178
FAM47C,8.433734939759036,16.0,5.555555555555555,3.225806451612903,11.11111111111111,4.587155963302752,9.30232558139535,6.849315068493151
FANCA,9.63855421686747,6.666666666666667,11.11111111111111,9.67741935483871,5.555555555555555,1.834862385321101,0.0,1.36986301369863
FASN,16.867469879518072,12.0,5.555555555555555,12.903225806451612,0.0,1.834862385321101,2.3255813953488373,5.47945205479452
FAT1,24.09638554216868,14.666666666666666,11.11111111111111,32.25806451612903,0.0,3.669724770642202,4.651162790697675,6.849315068493151
FAT2,19.27710843373494,16.0,16.666666666666664,12.903225806451612,5.555555555555555,9.174311926605505,2.3255813953488373,6.849315068493151
FAT3,20.48192771084337,24.0,22.22222222222222,32.25806451612903,0.0,11.009174311926609,9.30232558139535,17.80821917808219
FAT4,27.710843373493976,38.66666666666666,27.77777777777778,38.70967741935484,16.666666666666664,16.51376146788991,18.6046511627907,24.65753424657534
FBN1,10.843373493975903,13.333333333333334,5.555555555555555,12.903225806451612,0.0,6.422018348623854,2.3255813953488373,10.95890410958904
FBN2,9.63855421686747,16.0,11.11111111111111,12.903225806451612,11.11111111111111,3.669724770642202,4.651162790697675,4.10958904109589
FBN3,13.253012048192772,18.666666666666668,11.11111111111111,16.129032258064516,5.555555555555555,5.504587155963304,6.976744186046512,5.47945205479452
FBXL7,8.433734939759036,6.666666666666667,22.22222222222222,16.129032258064516,11.11111111111111,0.9174311926605504,4.651162790697675,4.10958904109589
FBXW7,15.66265060240964,21.333333333333336,33.33333333333333,29.03225806451613,11.11111111111111,10.091743119266056,11.627906976744184,21.91780821917808
FCGBP,19.27710843373494,21.333333333333336,27.77777777777778,16.129032258064516,5.555555555555555,5.504587155963304,2.3255813953488373,5.47945205479452
FCRL3,4.819277108433735,10.666666666666668,11.11111111111111,12.903225806451612,0.0,2.752293577981652,2.3255813953488373,6.849315068493151
FER,4.819277108433735,10.666666666666668,5.555555555555555,6.451612903225806,5.555555555555555,3.669724770642202,6.976744186046512,4.10958904109589
FGF13,7.228915662650602,8.0,0.0,16.129032258064516,0.0,2.752293577981652,4.651162790697675,8.21917808219178
FHOD1,3.614457831325301,6.666666666666667,16.666666666666664,9.67741935483871,0.0,0.9174311926605504,2.3255813953488373,0.0
FHOD3,7.228915662650602,12.0,16.666666666666664,22.58064516129032,11.11111111111111,2.752293577981652,2.3255813953488373,2.73972602739726
FIGN,7.228915662650602,6.666666666666667,0.0,16.129032258064516,5.555555555555555,1.834862385321101,2.3255813953488373,8.21917808219178
FILIP1,8.433734939759036,10.666666666666668,0.0,12.903225806451612,5.555555555555555,4.587155963302752,2.3255813953488373,6.849315068493151
FLG,21.686746987951807,22.666666666666664,16.666666666666664,12.903225806451612,22.22222222222222,14.678899082568808,20.930232558139537,21.91780821917808
FLG2,6.024096385542169,12.0,11.11111111111111,16.129032258064516,5.555555555555555,3.669724770642202,2.3255813953488373,5.47945205479452
FLNA,15.66265060240964,16.0,0.0,12.903225806451612,0.0,3.669724770642202,2.3255813953488373,4.10958904109589
FLNC,15.66265060240964,21.333333333333336,22.22222222222222,12.903225806451612,0.0,1.834862385321101,2.3255813953488373,2.73972602739726
FLRT1,19.27710843373494,22.666666666666664,11.11111111111111,16.129032258064516,5.555555555555555,2.752293577981652,2.3255813953488373,6.849315068493151
FLRT2,26.506024096385545,20.0,27.77777777777778,32.25806451612903,5.555555555555555,10.091743119266056,13.953488372093023,12.32876712328767
FLT4,6.024096385542169,9.333333333333334,11.11111111111111,22.58064516129032,11.11111111111111,3.669724770642202,0.0,4.10958904109589
FMN2,14.457831325301203,20.0,5.555555555555555,25.806451612903224,11.11111111111111,5.504587155963304,4.651162790697675,9.58904109589041
FN1,7.228915662650602,21.333333333333336,5.555555555555555,12.903225806451612,16.666666666666664,3.669724770642202,2.3255813953488373,5.47945205479452
FNDC1,14.457831325301203,18.666666666666668,11.11111111111111,16.129032258064516,5.555555555555555,4.587155963302752,2.3255813953488373,5.47945205479452
FOLH1,7.228915662650602,5.333333333333334,5.555555555555555,6.451612903225806,0.0,2.752293577981652,4.651162790697675,1.36986301369863
FOXG1,10.843373493975903,12.0,11.11111111111111,12.903225806451612,0.0,2.752293577981652,2.3255813953488373,4.10958904109589
FRAS1,15.66265060240964,14.666666666666666,11.11111111111111,19.35483870967742,22.22222222222222,1.834862385321101,4.651162790697675,6.849315068493151
FREM1,3.614457831325301,12.0,5.555555555555555,12.903225806451612,0.0,2.752293577981652,2.3255813953488373,6.849315068493151
FREM2,12.048192771084338,18.666666666666668,11.11111111111111,25.806451612903224,11.11111111111111,7.339449541284404,9.30232558139535,9.58904109589041
FRMPD1,6.024096385542169,8.0,5.555555555555555,12.903225806451612,0.0,3.669724770642202,4.651162790697675,9.58904109589041
FRMPD3,7.228915662650602,8.0,11.11111111111111,16.129032258064516,5.555555555555555,2.752293577981652,2.3255813953488373,5.47945205479452
FRMPD4,8.433734939759036,9.333333333333334,5.555555555555555,9.67741935483871,5.555555555555555,3.669724770642202,0.0,6.849315068493151
FRY,18.072289156626507,22.666666666666664,5.555555555555555,16.129032258064516,0.0,1.834862385321101,4.651162790697675,5.47945205479452
FRYL,16.867469879518072,8.0,16.666666666666664,19.35483870967742,0.0,5.504587155963304,0.0,9.58904109589041
FSHR,2.409638554216868,4.0,0.0,6.451612903225806,11.11111111111111,3.669724770642202,2.3255813953488373,6.849315068493151
FSIP2,12.048192771084338,9.333333333333334,0.0,16.129032258064516,0.0,2.752293577981652,2.3255813953488373,2.73972602739726
FUT9,31.32530120481928,36.0,27.77777777777778,41.935483870967744,0.0,12.844036697247708,4.651162790697675,9.58904109589041
FZD1,6.024096385542169,12.0,11.11111111111111,9.67741935483871,0.0,3.669724770642202,0.0,5.47945205479452
FZD7,3.614457831325301,8.0,11.11111111111111,16.129032258064516,0.0,3.669724770642202,2.3255813953488373,2.73972602739726
GABBR1,8.433734939759036,4.0,22.22222222222222,3.225806451612903,5.555555555555555,0.9174311926605504,2.3255813953488373,4.10958904109589
GABRA5,6.024096385542169,8.0,11.11111111111111,9.67741935483871,16.666666666666664,4.587155963302752,4.651162790697675,5.47945205479452
GCN1L1,12.048192771084338,16.0,16.666666666666664,9.67741935483871,5.555555555555555,1.834862385321101,2.3255813953488373,1.36986301369863
GCNT1,13.253012048192772,12.0,5.555555555555555,9.67741935483871,0.0,6.422018348623854,0.0,8.21917808219178
GGPS1,8.433734939759036,12.0,22.22222222222222,12.903225806451612,0.0,2.752293577981652,2.3255813953488373,2.73972602739726
GLI3,13.253012048192772,14.666666666666666,22.22222222222222,12.903225806451612,16.666666666666664,4.587155963302752,9.30232558139535,8.21917808219178
