,sigmoid,discarded,continuous
2497,,,HOXD10_1
2498,,,HOXD8_2
2499,,,NFE2L2_3
2500,,,NFE2L2_2
2501,,,PRKRA_2
2502,,,DFNB59_1
2503,,,PRKRA_1
2504,,,FKBP7_1
2505,,,ZNF385B_3
2506,,,ZNF385B_1
2507,,,CWC22_1
2508,,,PDE1A_2
2509,,,DNAJC10_2
2510,,,COL3A1_1
2511,,,COL5A2_1
2512,,,COL5A2_2
2513,,,WDR75_1
2514,,,PMS1_1
2515,,,NAB1_1
2516,,,GLS_1
2517,,,STAT1_1
2518,,,MYO1B_1
2519,,,NABP1_1
2520,,,NABP1_2
2521,,,SLC39A10_1
2522,,,DNAH7_1
2523,,,STK17B_1
2524,,,HECW2_2
2525,,,COQ10B_1
2526,,,HSPE1_1
2527,,,MOB4_3
2528,,,MOB4_4
2529,,,MOB4_1
2530,,,C2orf47_4
2531,,,SPATS2L_1
2532,,,SPATS2L_2
2533,,,KCTD18_1
2534,,,ORC2_1
2535,,,CFLAR_6
2536,,,SUMO1_1
2537,,,BMPR2_2
2538,,,ICA1L_2
2539,,,CYP20A1_1
2540,,,ABI2_1
2541,,,NRP2_1
2542,,,NDUFS1_1
2543,,,ZDBF2_1
2544,,,ZDBF2_3
2545,,,ADAM23_1
2546,,,FASTKD2_1
2547,,,KLF7_4
2548,,,KLF7_5
2549,,,KLF7_1
2550,,,KLF7_3
2551,,,CREB1_1
2552,,,CREB1_2
2553,,,FZD5_2
2554,,,PLEKHM3_1
2555,,,ACADL_1
2556,,,ERBB4_3
2557,,,ERBB4_2
2558,,,ERBB4_1
2559,,,FN1_1
2560,,,PECR_1
2561,,,TMEM169_1
2562,,,MARCH4_4
2563,,,MARCH4_2
2564,,,MARCH4_1
2565,,,SMARCAL1_1
2566,,,IGFBP5_1
2567,,,ARPC2_1
2568,,,ARPC2_2
2569,,,RQCD1_2
2570,,,RQCD1_1
2571,,,ZNF142_1
2572,,,CYP27A1_1
2573,,,CYP27A1_2
2574,,,WNT6_1
2575,,,FEV_3
2576,,,FEV_2
2577,,,CRYBA2_1
2578,,,CFAP65_1
2579,,,NHEJ1_2
2580,,,NHEJ1_1
2581,,,CNPPD1_2
2582,,,ABCB6_2
2583,,,ABCB6_3
2584,,,ABCB6_1
2585,,,ANKZF1_1
2586,,,GLB1L_1
2587,,,STK16_1
2588,,,ASIC4_1
2589,,,TMEM198_3
2590,,,OBSL1_1
2591,,,INHA_1
2592,,,STK11IP_1
2593,,,SLC4A3_2
2594,,,SLC4A3_1
2595,,,EPHA4_1
2596,,,SGPP2_2
2597,,,AP1S3_1
2598,,,AP1S3_2
2599,,,MRPL44_1
2600,,,SERPINE2_1
2601,,,DOCK10_2
2602,,,DOCK10_1
2603,,,COL4A3_2
2604,,,COL4A3_1
2605,,,MFF_1
2606,,,TRIP12_2
2607,,,SLC16A14_1
2608,,,SP140L_1
2609,,,CAB39_1
2610,,,ITM2C_1
2611,,,ARMC9_1
2612,,,NMUR1_1
2613,,,PTMA_1
2614,,,NPPC_1
2615,,,CHRNG_1
2616,,,EFHD1_2
2617,,,EFHD1_1
2618,,,GIGYF2_1
2619,,,NGEF_2
2620,,,TRPM8_1
2621,,,ARL4C_1
2622,,,SH3BP4_1
2623,,,GBX2_3
2624,,,GBX2_2
2625,,,GBX2_1
2626,,,UBE2F_1
2627,,,SCLY_1
2628,,,SCLY_4
2629,,,ESPNL_2
2630,,,ILKAP_1
2631,,,HES6_1
2632,,,TRAF3IP1_1
2633,,,ASB1_1
2634,,,HDAC4_3
2635,,,HDAC4_1
2636,,,MYEOV2_1
2637,,,GPC1_2
2638,,,CAPN10_1
2639,,,NDUFA10_2
2640,,,AGXT_1
2641,,,ANO7_1
2642,,,HDLBP_2
2643,,,SEPT2_1
2644,,,TRNT1_1
2645,,,LRRN1_1
2646,,,SETMAR_1
2647,,,ARL8B_1
2648,,,EDEM1_2
2649,,,EDEM1_1
2650,,,LMCD1_1
2651,,,THUMPD3_1
2652,,,MTMR14_1
2653,,,OGG1_1
2654,,,OGG1_3
2655,,,CAMK1_1
2656,,,TTLL3_2
2657,,,TTLL3_3
2658,,,JAGN1_1
2659,,,IL17RE_1
2660,,,EMC3_2
2661,,,FANCD2_1
2662,,,IRAK2_1
2663,,,ATP2B2_1
2664,,,ATG7_1
2665,,,PPARG_2
2666,,,PPARG_3
2667,,,MKRN2_1
2668,,,CAND2_1
2669,,,XPC_1
2670,,,LSM3_1
2671,,,NR2C2_1
2672,,,CAPN7_1
2673,,,SH3BP5_1
2674,,,EAF1_1
2675,,,ANKRD28_2
2676,,,ANKRD28_1
2677,,,OXNAD1_1
2678,,,RFTN1_2
2679,,,RFTN1_1
2680,,,SATB1_6
2681,,,KCNH8_2
2682,,,UBE2E2_1
2683,,,UBE2E2_2
2684,,,UBE2E1_1
2685,,,RPL15_1
2686,,,NR1D2_2
2687,,,NR1D2_1
2688,,,NR1D2_3
2689,,,TOP2B_1
2690,,,NGLY1_1
2691,,,OXSM_1
2692,,,SLC4A7_1
2693,,,CMC1_1
2694,,,AZI2_1
2695,,,ZCWPW2_2
2696,,,AZI2_2
2697,,,ZCWPW2_1
2698,,,RBMS3_2
2699,,,GADL1_1
2700,,,STT3B_2
2701,,,GPD1L_1
2702,,,CMTM8_1
2703,,,DYNC1LI1_1
2704,,,CNOT10_1
2705,,,CNOT10_2
2706,,,GLB1_1
2707,,,CRTAP_1
2708,,,FBXL2_1
2709,,,PDCD6IP_2
2710,,,PDCD6IP_1
2711,,,MLH1_2
2712,,,ITGA9_1
2713,,,CTDSPL_1
2714,,,DLEC1_1
2715,,,PLCD1_1
2716,,,MYD88_1
2717,,,ACVR2B_1
2718,,,EXOG_1
2719,,,WDR48_1
2720,,,GORASP1_1
2721,,,TTC21A_1
2722,,,ZNF621_1
2723,,,CTNNB1_1
2724,,,ULK4_1
2725,,,VIPR1_1
2726,,,SEC22C_1
2727,,,SS18L2_1
2728,,,NKTR_2
2729,,,CCDC13_1
2730,,,ACKR2_2
2731,,,FAM198A_1
2732,,,FAM198A_2
2733,,,SNRK_1
2734,,,ZNF445_2
2735,,,ZNF445_1
2736,,,ZNF35_1
2737,,,ZNF502_1
2738,,,KIF15_1
2739,,,TMEM42_2
2740,,,CDCP1_1
2741,,,SLC6A20_1
2742,,,LZTFL1_1
2743,,,MYL3_2
2744,,,PTH1R_2
2745,,,PTH1R_1
2746,,,KIF9_1
2747,,,KLHL18_2
2748,,,KIF9_2
2749,,,KLHL18_1
2750,,,ELP6_1
2751,,,DHX30_3
2752,,,DHX30_2
2753,,,DHX30_1
2754,,,MAP4_1
2755,,,MAP4_2
2756,,,CDC25A_1
2757,,,ZNF589_1
2758,,,NME6_1
2759,,,PLXNB1_4
2760,,,ATRIP_1
2761,,,COL7A1_1
2762,,,SLC26A6_1
2763,,,SLC26A6_2
2764,,,IP6K2_1
2765,,,PRKAR2A_1
2766,,,DALRD3_2
2767,,,DALRD3_1
2768,,,DALRD3_3
2769,,,QRICH1_2
2770,,,KLHDC8B_1
2771,,,BSN_1
2772,,,FAM212A_1
2773,,,CAMKV_1
2774,,,MST1R_1
2775,,,RBM5_1
2776,,,SLC38A3_1
2777,,,GNAI2_1
2778,,,SEMA3B_4
2779,,,SEMA3B_1
2780,,,SEMA3B_2
2781,,,NAT6_2
2782,,,HYAL3_2
2783,,,HYAL3_3
2784,,,NAT6_1
2785,,,HYAL3_1
2786,,,HYAL2_1
2787,,,ZMYND10_1
2788,,,NPRL2_1
2789,,,NPRL2_2
2790,,,CACNA2D2_2
2791,,,CACNA2D2_1
2792,,,HEMK1_1
2793,,,HEMK1_2
2794,,,MAPKAPK3_3
2795,,,CISH_2
2796,,,DOCK3_1
2797,,,PCBP4_1
2798,,,RPL29_1
2799,,,POC1A_1
2800,,,POC1A_2
2801,,,PPM1M_2
2802,,,WDR82_3
2803,,,WDR82_1
2804,,,BAP1_2
2805,,,TNNC1_2
2806,,,NISCH_1
2807,,,GLT8D1_1
2808,,,GLT8D1_2
2809,,,NEK4_1
2810,,,SFMBT1_1
2811,,,PRKCD_1
2812,,,CACNA1D_1
2813,,,CACNA1D_2
2814,,,IL17RB_1
2815,,,CACNA2D3_1
2816,,,WNT5A_2
2817,,,WNT5A_3
2818,,,ERC2_1
2819,,,ERC2_2
2820,,,CCDC66_1
2821,,,ARHGEF3_2
2822,,,PDE12_1
2823,,,ARF4_1
2824,,,DENND6A_1
2825,,,RPP14_1
2826,,,RPP14_2
2827,,,C3orf67_1
2828,,,ATXN7_1
2829,,,ADAMTS9_1
2830,,,MAGI1_5
2831,,,MAGI1_4
2832,,,MAGI1_1
2833,,,LRIG1_1
2834,,,SUCLG2_1
2835,,,FAM19A1_1
2836,,,EOGT_1
2837,,,EOGT_2
2838,,,TMF1_1
2839,,,UBA3_1
2840,,,PROK2_1
2841,,,PDZRN3_3
2842,,,PDZRN3_1
2843,,,CADM2_1
2844,,,VGLL3_2
2845,,,VGLL3_1
2846,,,CHMP2B_1
2847,,,C3orf38_2
2848,,,CGGBP1_2
2849,,,C3orf38_1
2850,,,EPHA3_1
2851,,,DHFRL1_1
2852,,,DHFRL1_2
2853,,,STX19_1
2854,,,NSUN3_1
2855,,,NSUN3_2
2856,,,EPHA6_1
2857,,,RIOX2_1
2858,,,CLDND1_3
2859,,,ST3GAL6_1
2860,,,ST3GAL6_3
2861,,,DCBLD2_2
2862,,,DCBLD2_1
2863,,,COL8A1_2
2864,,,COL8A1_1
2865,,,CMSS1_1
2866,,,TBC1D23_1
2867,,,NIT2_1
2868,,,TOMM70_2
2869,,,TMEM45A_1
2870,,,TFG_1
2871,,,TRMT10C_1
2872,,,PCNP_1
2873,,,NXPE3_1
2874,,,NXPE3_2
2875,,,ALCAM_1
2876,,,CBLB_1
2877,,,BBX_1
2878,,,CD47_1
2879,,,DZIP3_1
2880,,,PHLDB2_1
2881,,,PHLDB2_2
2882,,,TAGLN3_2
2883,,,TAGLN3_1
2884,,,CD200_1
2885,,,SPICE1_1
2886,,,USF3_1
2887,,,CCDC191_1
2888,,,IGSF11_1
2889,,,TMEM39A_1
2890,,,ADPRH_1
2891,,,MAATS1_1
2892,,,STXBP5L_1
2893,,,GOLGB1_1
2894,,,IQCB1_1
2895,,,EAF2_1
2896,,,ILDR1_1
2897,,,PARP14_1
2898,,,HSPBAP1_2
2899,,,SEMA5B_1
2900,,,ADCY5_2
2901,,,HACD2_1
2902,,,MYLK_2
2903,,,KALRN_3
2904,,,UMPS_1
2905,,,ZNF148_1
2906,,,SNX4_1
2907,,,SLC41A3_1
2908,,,SLC41A3_2
2909,,,PLXNA1_2
2910,,,MCM2_2
2911,,,MCM2_1
2912,,,PODXL2_1
2913,,,ABTB1_1
2914,,,MGLL_3
2915,,,EEFSEC_1
2916,,,GATA2_1
2917,,,ACAD9_1
2918,,,KIAA1257_3
2919,,,ISY1_2
2920,,,EFCAB12_1
2921,,,MBD4_1
2922,,,IFT122_1
2923,,,ASTE1_1
2924,,,NEK11_1
2925,,,CDV3_1
2926,,,CDV3_2
2927,,,TOPBP1_1
2928,,,RAB6B_1
2929,,,RAB6B_2
2930,,,ANAPC13_2
2931,,,ANAPC13_1
2932,,,EPHB1_1
2933,,,EPHB1_2
2934,,,PPP2R3A_1
2935,,,PCCB_1
2936,,,ESYT3_1
2937,,,CEP70_1
2938,,,MRPS22_1
2939,,,COPB2_1
2940,,,SPSB4_1
2941,,,PXYLP1_1
2942,,,ZBTB38_1
2943,,,RASA2_2
2944,,,ATP1B3_1
2945,,,TFDP2_3
2946,,,ATR_2
2947,,,TRPC1_1
2948,,,TRPC1_2
2949,,,U2SURP_1
2950,,,C3orf58_1
2951,,,C3orf58_2
2952,,,PLOD2_2
2953,,,PLOD2_1
2954,,,SELT_1
2955,,,MED12L_1
2956,,,MED12L_2
2957,,,MME_2
2958,,,MME_4
2959,,,MME_1
2960,,,PLCH1_1
2961,,,SLC33A1_1
2962,,,PQLC2L_1
2963,,,RSRC1_2
2964,,,SHOX2_1
2965,,,SHOX2_2
2966,,,MLF1_1
2967,,,MFSD1_2
2968,,,MFSD1_1
2969,,,SCHIP1_2
2970,,,SCHIP1_1
2971,,,IL12A_1
2972,,,IFT80_1
2973,,,SMC4_2
2974,,,IFT80_2
2975,,,KPNA4_2
2976,,,KPNA4_1
2977,,,PPM1L_1
2978,,,SLITRK3_2
2979,,,SLITRK3_3
2980,,,SLITRK3_1
2981,,,PDCD10_1
2982,,,GOLIM4_3
2983,,,GOLIM4_2
2984,,,GOLIM4_1
2985,,,MECOM_2
2986,,,ACTRT3_2
2987,,,SEC62_1
2988,,,PHC3_1
2989,,,SKIL_1
2990,,,SKIL_2
2991,,,CLDN11_1
2992,,,CLDN11_6
2993,,,PLD1_1
2994,,,FNDC3B_2
2995,,,NLGN1_5
2996,,,NLGN1_1
2997,,,NLGN1_2
2998,,,NAALADL2_1
2999,,,MFN1_1
3000,,,USP13_2
3001,,,DCUN1D1_1
3002,,,MCCC1_3
3003,,,B3GNT5_1
3004,,,B3GNT5_3
3005,,,MCF2L2_2
3006,,,ABCC5_1
3007,,,ABCF3_2
3008,,,ABCF3_1
3009,,,VWA5B2_2
3010,,,ALG3_1
3011,,,CAMK2N2_2
3012,,,CAMK2N2_1
3013,,,PSMD2_1
3014,,,EIF4G1_1
3015,,,C3orf70_1
3016,,,EHHADH_1
3017,,,ETV5_1
3018,,,DGKG_3
3019,,,DGKG_1
3020,,,RFC4_1
3021,,,ST6GAL1_1
3022,,,BCL6_1
3023,,,CLDN1_1
3024,,,IL1RAP_1
3025,,,CCDC50_1
3026,,,FGF12_1
3027,,,OPA1_1
3028,,,TMEM44_1
3029,,,TMEM44_2
3030,,,LSG1_1
3031,,,ACAP2_1
3032,,,TNK2_4
3033,,,TNK2_1
3034,,,TFRC_1
3035,,,PCYT1A_2
3036,,,FBXO45_1
3037,,,NRROS_1
3038,,,SENP5_1
3039,,,DLG1_1
3040,,,RUBCN_1
3041,,,IQCG_1
3042,,,LMLN_1
3043,,,ZNF141_1
3044,,,PIGG_1
3045,,,MYL5_1
3046,,,PCGF3_1
3047,,,CPLX1_1
3048,,,GAK_1
3049,,,IDUA_1
3050,,,FGFRL1_3
3051,,,FGFRL1_2
3052,,,FGFRL1_1
3053,,,NSD2_1
3054,,,C4orf48_1
3055,,,NAT8L_1
3056,,,HAUS3_3
3057,,,HAUS3_2
3058,,,HAUS3_1
3059,,,POLN_1
3060,,,MXD4_1
3061,,,ZFYVE28_2
3062,,,MFSD10_2
3063,,,MFSD10_3
3064,,,MFSD10_1
3065,,,NOP14_1
3066,,,HTT_2
3067,,,HTT_1
3068,,,LRPAP1_1
3069,,,LYAR_1
3070,,,STK32B_2
3071,,,STK32B_1
3072,,,CRMP1_1
3073,,,JAKMIP1_1
3074,,,MAN2B2_1
3075,,,TADA2B_1
3076,,,ABLIM2_1
3077,,,ABLIM2_2
3078,,,HTRA3_1
3079,,,GPR78_1
3080,,,CPZ_1
3081,,,SLC2A9_1
3082,,,NKX3-2_2
3083,,,NKX3-2_1
3084,,,FAM200B_1
3085,,,PROM1_2
3086,,,PROM1_1
3087,,,NCAPG_1
3088,,,ADGRA3_1
3089,,,PPARGC1A_1
3090,,,CCDC149_1
3091,,,LGI2_1
3092,,,PI4K2B_2
3093,,,ANAPC4_1
3094,,,RBPJ_2
3095,,,STIM2_4
3096,,,KLF3_1
3097,,,FAM114A1_1
3098,,,WDR19_1
3099,,,LIAS_1
3100,,,SMIM14_1
3101,,,UBE2K_1
3102,,,PDS5A_2
3103,,,PDS5A_1
3104,,,LIMCH1_2
3105,,,TMEM33_1
3106,,,SHISA3_1
3107,,,KCTD8_1
3108,,,GABRA2_3
3109,,,GABRA2_1
3110,,,GABRA2_2
3111,,,GABRA2_4
3112,,,GABRA4_1
3113,,,SLAIN2_2
3114,,,OCIAD1_2
3115,,,CWH43_1
3116,,,DCUN1D4_1
3117,,,LRRC66_1
3118,,,SGCB_1
3119,,,ERVMER34-1_1
3120,,,ERVMER34-1_2
3121,,,FIP1L1_1
3122,,,FIP1L1_5
3123,,,CHIC2_2
3124,,,GSX2_2
3125,,,GSX2_1
3126,,,PDGFRA_1
3127,,,PDGFRA_7
3128,,,PDGFRA_2
3129,,,KIT_1
3130,,,TMEM165_2
3131,,,TMEM165_1
3132,,,CLOCK_4
3133,,,NMU_1
3134,,,CEP135_2
3135,,,PAICS_2
3136,,,PAICS_1
3137,,,REST_4
3138,,,IGFBP7_1
3139,,,IGFBP7_2
3140,,,EPHA5_1
3141,,,YTHDC1_1
3142,,,JCHAIN_3
3143,,,RUFY3_1
3144,,,MOB1B_1
3145,,,CXCL3_1
3146,,,EREG_1
3147,,,AREG_1
3148,,,PARM1_1
3149,,,RCHY1_3
3150,,,USO1_1
3151,,,NAAA_1
3152,,,STBD1_1
3153,,,MRPL1_1
3154,,,FRAS1_3
3155,,,PRDM8_3
3156,,,C4orf22_1
3157,,,BMP3_2
3158,,,RASGEF1B_2
3159,,,HNRNPD_1
3160,,,ENOPH1_1
3161,,,TMEM150C_2
3162,,,TMEM150C_1
3163,,,SCD5_1
3164,,,THAP9_1
3165,,,HPSE_1
3166,,,MRPS18C_1
3167,,,NKX6-1_1
3168,,,MAPK10_3
3169,,,AFF1_1
3170,,,AFF1_3
3171,,,AFF1_2
3172,,,HSD17B11_1
3173,,,NUDT9_1
3174,,,NUDT9_2
3175,,,PKD2_1
3176,,,PPM1K_2
3177,,,HERC6_2
3178,,,PYURF_1
3179,,,PYURF_3
3180,,,HERC3_2
3181,,,FAM13A_3
3182,,,GRID2_2
3183,,,SMARCAD1_2
3184,,,BMPR1B_1
3185,,,TSPAN5_1
3186,,,EIF4E_1
3187,,,METAP1_1
3188,,,ADH5_1
3189,,,DDIT4L_1
3190,,,PPP3CA_1
3191,,,SLC39A8_2
3192,,,SLC39A8_3
3193,,,NFKB1_2
3194,,,UBE2D3_4
3195,,,CISD2_2
3196,,,TET2_1
3197,,,PPA2_1
3198,,,INTS12_1
3199,,,GSTCD_1
3200,,,LEF1_3
3201,,,LEF1_2
3202,,,LEF1_4
3203,,,LEF1_1
3204,,,ETNPPL_1
3205,,,SEC24B_1
3206,,,GAR1_1
3207,,,ELOVL6_1
3208,,,PITX2_2
3209,,,PITX2_1
3210,,,AP1AR_1
3211,,,NEUROG2_1
3212,,,ZGRF1_1
3213,,,LARP7_1
3214,,,ANK2_2
3215,,,NDST3_1
3216,,,PRSS12_2
3217,,,SYNPO2_1
3218,,,SYNPO2_4
3219,,,USP53_1
3220,,,PDE5A_2
3221,,,PDE5A_1
3222,,,PRDM5_2
3223,,,PRDM5_1
3224,,,NDNF_2
3225,,,NDNF_1
3226,,,EXOSC9_1
3227,,,CCNA2_1
3228,,,BBS7_1
3229,,,TRPC3_1
3230,,,NUDT6_1
3231,,,FAT4_1
3232,,,HSPA4L_1
3233,,,MFSD8_1
3234,,,ABHD18_1
3235,,,SCLT1_1
3236,,,PCDH18_1
3237,,,NOCT_1
3238,,,NDUFC1_1
3239,,,MGST2_1
3240,,,MGST2_2
3241,,,SCOC_1
3242,,,CLGN_1
3243,,,CLGN_2
3244,,,ELMOD2_1
3245,,,UCP1_1
3246,,,TBC1D9_1
3247,,,RNF150_3
3248,,,RNF150_1
3249,,,GAB1_2
3250,,,GAB1_3
3251,,,HHIP_2
3252,,,ABCE1_1
3253,,,SMAD1_2
3254,,,TTC29_1
3255,,,PRMT9_1
3256,,,DCLK2_2
3257,,,DCLK2_3
3258,,,RPS3A_1
3259,,,GATB_1
3260,,,FBXW7_1
3261,,,ARFIP1_2
3262,,,MND1_1
3263,,,DCHS2_1
3264,,,LRAT_2
3265,,,GUCY1A3_4
3266,,,GUCY1A3_3
3267,,,GUCY1A3_2
3268,,,GUCY1A3_5
3269,,,CTSO_1
3270,,,PDGFC_2
3271,,,PDGFC_3
3272,,,PDGFC_1
3273,,,C4orf46_3
3274,,,FSTL5_1
3275,,,NPY1R_1
3276,,,NPY5R_1
3277,,,NPY5R_2
3278,,,TMA16_2
3279,,,KLHL2_1
3280,,,MSMO1_1
3281,,,CPE_1
3282,,,TLL1_1
3283,,,TLL1_2
3284,,,TLL1_3
3285,,,SPOCK3_1
3286,,,MFAP3L_1
3287,,,MFAP3L_2
3288,,,HMGB2_3
3289,,,HAND2_1
3290,,,GPM6A_1
3291,,,AGA_1
3292,,,TENM3_1
3293,,,ING2_1
3294,,,IRF2_1
3295,,,HELT_1
3296,,,SLC25A4_1
3297,,,LRP2BP_1
3298,,,C4orf47_1
3299,,,CCDC110_2
3300,,,PDLIM3_1
3301,,,FAM149A_1
3302,,,CYP4V2_3
3303,,,CYP4V2_2
3304,,,FRG1_1
3305,,,PLEKHG4B_1
3306,,,AHRR_1
3307,,,PDCD6_1
3308,,,AHRR_2
3309,,,AHRR_3
3310,,,EXOC3_1
3311,,,TPPP_1
3312,,,SLC12A7_1
3313,,,SLC6A19_1
3314,,,CLPTM1L_1
3315,,,NDUFS6_3
3316,,,NSUN2_1
3317,,,NSUN2_2
3318,,,SRD5A1_1
3319,,,PAPD7_2
3320,,,ADCY2_1
3321,,,MARCH6_1
3322,,,MARCH6_2
3323,,,DAP_1
3324,,,FBXL7_1
3325,,,FAM134B_1
3326,,,MYO10_1
3327,,,MYO10_2
3328,,,BASP1_1
3329,,,CDH6_2
3330,,,NPR3_1
3331,,,NPR3_3
3332,,,NPR3_2
3333,,,RAI14_1
3334,,,TTC23L_1
3335,,,RAD1_1
3336,,,SPEF2_1
3337,,,NADK2_1
3338,,,RANBP3L_1
3339,,,SLC1A3_1
3340,,,LIFR_1
3341,,,DAB2_1
3342,,,CARD6_2
3343,,,PLCXD3_1
3344,,,OXCT1_1
3345,,,GHR_2
3346,,,GHR_1
3347,,,SEPP1_2
3348,,,ZNF131_6
3349,,,NIM1K_1
3350,,,C5orf28_1
3351,,,C5orf34_1
3352,,,ISL1_1
3353,,,PELO_1
3354,,,PELO_5
3355,,,PELO_4
3356,,,ITGA2_1
3357,,,FST_2
3358,,,ARL15_1
3359,,,SNX18_1
3360,,,SKIV2L2_1
3361,,,SETD9_2
3362,,,MIER3_1
3363,,,RAB3C_2
3364,,,PDE4D_5
3365,,,KIF2A_2
3366,,,IPO11_3
3367,,,RNF180_1
3368,,,ERBIN_1
3369,,,ERBIN_2
3370,,,SREK1_1
3371,,,MAST4_2
3372,,,MAST4_4
3373,,,MAST4_3
3374,,,CCNB1_2
3375,,,CENPH_1
3376,,,AK6_2
3377,,,BDP1_1
3378,,,MAP1B_2
3379,,,MAP1B_1
3380,,,TMEM171_1
3381,,,ANKRA2_1
3382,,,NSA2_2
3383,,,GFM2_1
3384,,,NSA2_1
3385,,,FAM169A_1
3386,,,FAM169A_2
3387,,,HMGCR_1
3388,,,SV2C_1
3389,,,IQGAP2_2
3390,,,IQGAP2_1
3391,,,F2R_2
3392,,,F2R_1
3393,,,PDE8B_6
3394,,,WDR41_1
3395,,,AP3B1_1
3396,,,SCAMP1_1
3397,,,THBS4_2
3398,,,DHFR_1
3399,,,SSBP2_1
3400,,,RPS23_1
3401,,,XRCC4_1
3402,,,VCAN_2
3403,,,VCAN_3
3404,,,VCAN_1
3405,,,EDIL3_2
3406,,,EDIL3_3
3407,,,EDIL3_1
3408,,,CCNH_1
3409,,,CCNH_3
3410,,,MEF2C_1
3411,,,MEF2C_2
3412,,,ADGRV1_1
3413,,,ARRDC3_1
3414,,,FAM172A_1
3415,,,MCTP1_2
3416,,,ARSK_1
3417,,,RFESD_1
3418,,,RFESD_3
3419,,,ELL2_1
3420,,,ELL2_2
3421,,,ERAP1_1
3422,,,ERAP1_3
3423,,,ERAP1_2
3424,,,LNPEP_1
3425,,,LNPEP_2
3426,,,RGMB_3
3427,,,CHD1_1
3428,,,SLCO4C1_1
3429,,,C5orf30_1
3430,,,C5orf30_2
3431,,,FER_1
3432,,,SLC25A46_1
3433,,,CAMK4_2
3434,,,CAMK4_1
3435,,,STARD4_1
3436,,,NREP_1
3437,,,NREP_3
3438,,,DCP2_1
3439,,,MCC_1
3440,,,YTHDC2_1
3441,,,FEM1C_1
3442,,,TMED7_1
3443,,,ATG12_1
3444,,,ATG12_2
3445,,,COMMD10_1
3446,,,SEMA6A_2
3447,,,SEMA6A_3
3448,,,DTWD2_2
3449,,,DMXL1_2
3450,,,HSD17B4_1
3451,,,PRR16_1
3452,,,SRFBP1_1
3453,,,LOX_2
3454,,,SNCAIP_1
3455,,,SNX24_2
3456,,,SNX24_1
3457,,,PPIC_1
3458,,,MARCH3_1
3459,,,MARCH3_3
3460,,,MEGF10_1
3461,,,PRRC1_1
3462,,,HINT1_1
3463,,,LYRM7_1
3464,,,CDC42SE2_1
3465,,,FNIP1_1
3466,,,ACSL6_1
3467,,,P4HA2_1
3468,,,SLC22A4_1
3469,,,KIF3A_1
3470,,,CCNI2_1
3471,,,SEPT8_2
3472,,,SEPT8_3
3473,,,SEPT8_1
3474,,,LEAP2_1
3475,,,AFF4_1
3476,,,ZCCHC10_1
3477,,,HSPA4_1
3478,,,C5orf15_1
3479,,,VDAC1_1
3480,,,TCF7_1
3481,,,SKP1_1
3482,,,C5orf15_2
3483,,,CDKL3_2
3484,,,UBE2B_2
3485,,,SAR1B_1
3486,,,CAMLG_1
3487,,,DDX46_1
3488,,,PCBD2_2
3489,,,SMAD5_1
3490,,,SMAD5_2
3491,,,SPOCK1_1
3492,,,FAM13B_1
3493,,,GFRA3_1
3494,,,CDC25C_1
3495,,,REEP2_1
3496,,,SPATA24_1
3497,,,DNAJC18_1
3498,,,CXXC5_2
3499,,,CXXC5_1
3500,,,NRG2_1
3501,,,NRG2_2
3502,,,CYSTM1_1
3503,,,PFDN1_1
3504,,,CD14_1
3505,,,NDUFA2_1
3506,,,WDR55_1
3507,,,HARS2_1
3508,,,ZMAT2_2
3509,,,TAF7_1
3510,,,HDAC3_1
3511,,,RELL2_1
3512,,,RELL2_2
3513,,,KIAA0141_1
3514,,,GNPDA1_1
3515,,,NDFIP1_1
3516,,,NR3C1_3
3517,,,NR3C1_1
3518,,,NR3C1_6
3519,,,NR3C1_2
3520,,,YIPF5_1
3521,,,KCTD16_4
3522,,,KCTD16_1
3523,,,KCTD16_2
3524,,,SH3RF2_1
3525,,,STK32A_1
3526,,,JAKMIP2_2
3527,,,JAKMIP2_1
3528,,,FBXO38_1
3529,,,HTR4_1
3530,,,HTR4_3
3531,,,SH3TC2_1
3532,,,AFAP1L1_1
3533,,,AFAP1L1_2
3534,,,CSNK1A1_1
3535,,,ARSI_2
3536,,,RBM22_1
3537,,,GPX3_1
3538,,,TNIP1_1
3539,,,SLC36A1_1
3540,,,ATOX1_1
3541,,,SPARC_2
3542,,,GALNT10_2
3543,,,MFAP3_2
3544,,,MFAP3_1
3545,,,HAND1_1
3546,,,GEMIN5_1
3547,,,CYFIP2_1
3548,,,ADAM19_1
3549,,,EBF1_1
3550,,,PWWP2A_1
3551,,,GABRB2_1
3552,,,CCNG1_1
3553,,,MAT2B_2
3554,,,PANK3_2
3555,,,PANK3_1
3556,,,SPDL1_1
3557,,,FGF18_1
3558,,,STK10_1
3559,,,STK10_2
3560,,,UBTD2_3
3561,,,SH3PXD2B_1
3562,,,ERGIC1_1
3563,,,RPL26L1_1
3564,,,STC2_1
3565,,,STC2_2
3566,,,BOD1_1
3567,,,MSX2_1
3568,,,SFXN1_1
3569,,,CPLX2_1
3570,,,FAF2_1
3571,,,GPRIN1_1
3572,,,TSPAN17_1
3573,,,UNC5A_1
3574,,,UIMC1_3
3575,,,RAB24_5
3576,,,RAB24_4
3577,,,PRELID1_1
3578,,,LMAN2_1
3579,,,LMAN2_2
3580,,,GRK6_1
3581,,,PRR7_1
3582,,,PDLIM7_1
3583,,,NHP2_1
