bacteria,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS"
157838,0.25,0.22999999999999998,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.27,0.28000000000000025
223392,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.30000000000000027,0.29000000000000004
288965,0.26000000000000023,0.2400000000000002,0.1299999999999999,0.25,0.10000000000000009,0.30000000000000027,0.27,0.29000000000000004
43263,0.43999999999999995,0.3999999999999999,0.16999999999999993,0.56,0.3500000000000001,0.43000000000000016,0.43000000000000016,0.30000000000000027
600645,0.25,0.26000000000000023,0.1299999999999999,0.25,0.1200000000000001,0.29000000000000004,0.31000000000000005,0.29000000000000004
469614,0.27,0.26000000000000023,0.10999999999999988,0.2400000000000002,0.06999999999999984,0.28000000000000025,0.27,0.29000000000000004
256701,0.28000000000000025,0.27,0.16000000000000014,0.27,0.30000000000000027,0.31000000000000005,0.33999999999999986,0.31999999999999984
240427,0.22999999999999998,0.25,0.14000000000000012,0.2400000000000002,0.06999999999999984,0.29000000000000004,0.31000000000000005,0.31000000000000005
76636,0.26000000000000023,0.25,0.1200000000000001,0.22999999999999998,0.08999999999999986,0.29000000000000004,0.31999999999999984,0.31000000000000005
93064,0.43000000000000016,0.3900000000000001,0.33000000000000007,0.5100000000000002,0.29000000000000004,0.4500000000000002,0.3999999999999999,0.5899999999999999
404589,0.2400000000000002,0.25,0.14000000000000012,0.31999999999999984,0.1499999999999999,0.28000000000000025,0.31999999999999984,0.26000000000000023
44250,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
109790,0.27,0.29000000000000004,0.10999999999999988,0.3799999999999999,0.18000000000000016,0.31999999999999984,0.31000000000000005,0.33000000000000007
519472,0.26000000000000023,0.27,0.1299999999999999,0.22999999999999998,0.10000000000000009,0.29000000000000004,0.28000000000000025,0.30000000000000027
536018,0.26000000000000023,0.25,0.10000000000000009,0.26000000000000023,0.08999999999999986,0.29000000000000004,0.31999999999999984,0.31000000000000005
454171,0.25,0.27,0.1200000000000001,0.27,0.06999999999999984,0.29000000000000004,0.33000000000000007,0.28000000000000025
28447,0.2400000000000002,0.26000000000000023,0.10999999999999988,0.26000000000000023,0.1299999999999999,0.29000000000000004,0.31999999999999984,0.28000000000000025
94009,0.28000000000000025,0.28000000000000025,0.18000000000000016,0.31000000000000005,0.2200000000000002,0.30000000000000027,0.3999999999999999,0.3799999999999999
94254,0.25,0.25,0.1499999999999999,0.33000000000000007,0.1299999999999999,0.30000000000000027,0.30000000000000027,0.29000000000000004
29362,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.29000000000000004
29385,0.27,0.28000000000000025,0.1299999999999999,0.25,0.020000000000000018,0.31999999999999984,0.28000000000000025,0.27
29449,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
717609,0.27,0.27,0.1499999999999999,0.25,0.1299999999999999,0.31999999999999984,0.31000000000000005,0.31999999999999984
160791,0.41000000000000014,0.3799999999999999,0.26000000000000023,0.48,0.3500000000000001,0.45999999999999996,0.5100000000000002,0.5100000000000002
160799,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.14000000000000012,0.27,0.30000000000000027,0.29000000000000004
1078480,0.43000000000000016,0.3999999999999999,0.30000000000000027,0.25,0.2400000000000002,0.41999999999999993,0.43999999999999995,0.4700000000000002
79263,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
407019,0.3900000000000001,0.31999999999999984,0.31999999999999984,0.28000000000000025,0.4500000000000002,0.3500000000000001,0.43000000000000016,0.3900000000000001
210512,0.2400000000000002,0.25,0.14000000000000012,0.26000000000000023,0.14000000000000012,0.28000000000000025,0.30000000000000027,0.29000000000000004
702113,0.28000000000000025,0.31999999999999984,0.18000000000000016,0.31000000000000005,0.18999999999999995,0.33999999999999986,0.31999999999999984,0.3500000000000001
79880,0.25,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.08000000000000007,0.29000000000000004,0.31999999999999984,0.31000000000000005
79883,0.26000000000000023,0.2400000000000002,0.1200000000000001,0.2400000000000002,0.08000000000000007,0.29000000000000004,0.27,0.28000000000000025
571800,0.29000000000000004,0.25,0.10999999999999988,0.22999999999999998,0.16999999999999993,0.27,0.3500000000000001,0.33000000000000007
113107,0.31000000000000005,0.28000000000000025,0.16000000000000014,0.29000000000000004,0.1499999999999999,0.31999999999999984,0.31999999999999984,0.31000000000000005
162426,0.28000000000000025,0.25,0.20000000000000018,0.41000000000000014,0.16999999999999993,0.3500000000000001,0.30000000000000027,0.30000000000000027
47770,0.3700000000000001,0.4500000000000002,0.30000000000000027,0.5300000000000002,0.3700000000000001,0.43999999999999995,0.43000000000000016,0.33999999999999986
1079994,0.31000000000000005,0.27,0.1299999999999999,0.30000000000000027,0.16999999999999993,0.3700000000000001,0.31999999999999984,0.33000000000000007
293890,0.2400000000000002,0.26000000000000023,0.1200000000000001,0.26000000000000023,0.1299999999999999,0.29000000000000004,0.31000000000000005,0.31000000000000005
97478,0.2400000000000002,0.26000000000000023,0.20999999999999996,0.26000000000000023,0.22999999999999998,0.28000000000000025,0.3700000000000001,0.33999999999999986
392409,0.28000000000000025,0.28000000000000025,0.1200000000000001,0.31000000000000005,0.22999999999999998,0.30000000000000027,0.33999999999999986,0.31000000000000005
81467,0.2400000000000002,0.2200000000000002,0.16000000000000014,0.25,0.16999999999999993,0.27,0.28000000000000025,0.30000000000000027
376733,0.27,0.26000000000000023,0.1299999999999999,0.3900000000000001,0.18000000000000016,0.31000000000000005,0.3599999999999999,0.31999999999999984
311230,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.27,0.28000000000000025
81857,0.2400000000000002,0.25,0.1499999999999999,0.26000000000000023,0.10000000000000009,0.30000000000000027,0.31000000000000005,0.31000000000000005
9,0.30000000000000027,0.26000000000000023,0.16000000000000014,0.27,0.14000000000000012,0.29000000000000004,0.31000000000000005,0.31000000000000005
65553,0.2200000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1299999999999999,0.26000000000000023,0.30000000000000027,0.29000000000000004
19,0.25,0.25,0.1299999999999999,0.25,0.10999999999999988,0.28000000000000025,0.30000000000000027,0.30000000000000027
56,0.29000000000000004,0.30000000000000027,0.08000000000000007,0.33999999999999986,0.22999999999999998,0.3599999999999999,0.31999999999999984,0.25
103,0.27,0.31000000000000005,0.18999999999999995,0.3500000000000001,0.18999999999999995,0.33000000000000007,0.33999999999999986,0.33000000000000007
119,0.2400000000000002,0.26000000000000023,0.1299999999999999,0.25,0.1200000000000001,0.29000000000000004,0.30000000000000027,0.30000000000000027
158,0.2400000000000002,0.27,0.20999999999999996,0.28000000000000025,0.10999999999999988,0.28000000000000025,0.3799999999999999,0.31000000000000005
167,0.22999999999999998,0.26000000000000023,0.14000000000000012,0.25,0.1499999999999999,0.27,0.31000000000000005,0.31000000000000005
229549,0.25,0.26000000000000023,0.1299999999999999,0.2400000000000002,0.14000000000000012,0.29000000000000004,0.31000000000000005,0.30000000000000027
183,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.25,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
199,0.29000000000000004,0.28000000000000025,0.10999999999999988,0.22999999999999998,0.10000000000000009,0.28000000000000025,0.33000000000000007,0.31000000000000005
204,0.33000000000000007,0.2400000000000002,0.22999999999999998,0.25,0.20999999999999996,0.29000000000000004,0.3500000000000001,0.33999999999999986
210,0.22999999999999998,0.2400000000000002,0.16999999999999993,0.25,0.08999999999999986,0.29000000000000004,0.31999999999999984,0.31000000000000005
33010,0.26000000000000023,0.25,0.1299999999999999,0.25,0.1499999999999999,0.31000000000000005,0.31000000000000005,0.31000000000000005
245,0.33999999999999986,0.3799999999999999,0.25,0.41000000000000014,0.33000000000000007,0.41999999999999993,0.3900000000000001,0.3799999999999999
249,0.30000000000000027,0.33999999999999986,0.16000000000000014,0.33999999999999986,0.16999999999999993,0.3500000000000001,0.33000000000000007,0.33000000000000007
256,0.25,0.2400000000000002,0.1499999999999999,0.2400000000000002,0.1499999999999999,0.27,0.30000000000000027,0.30000000000000027
33029,0.2400000000000002,0.2400000000000002,0.16999999999999993,0.2400000000000002,0.18000000000000016,0.27,0.26000000000000023,0.26000000000000023
33030,0.2200000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.27,0.29000000000000004
33031,0.26000000000000023,0.2400000000000002,0.1299999999999999,0.27,0.1299999999999999,0.27,0.29000000000000004,0.29000000000000004
33032,0.30000000000000027,0.30000000000000027,0.16999999999999993,0.3599999999999999,0.20000000000000018,0.31000000000000005,0.29000000000000004,0.33999999999999986
33034,0.3500000000000001,0.3999999999999999,0.2400000000000002,0.41000000000000014,0.33999999999999986,0.3900000000000001,0.43999999999999995,0.41999999999999993
33036,0.26000000000000023,0.22999999999999998,0.18000000000000016,0.28000000000000025,0.26000000000000023,0.28000000000000025,0.33999999999999986,0.28000000000000025
33037,0.25,0.25,0.16000000000000014,0.27,0.18999999999999995,0.29000000000000004,0.33000000000000007,0.33000000000000007
33059,0.27,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.29000000000000004
33072,0.25,0.2400000000000002,0.14000000000000012,0.25,0.1200000000000001,0.28000000000000025,0.28000000000000025,0.30000000000000027
33075,0.2400000000000002,0.22999999999999998,0.16000000000000014,0.25,0.18999999999999995,0.27,0.30000000000000027,0.31000000000000005
339,0.6600000000000001,0.6000000000000001,0.4500000000000002,0.56,0.6200000000000001,0.75,0.54,0.5
347,0.22999999999999998,0.2400000000000002,0.16000000000000014,0.28000000000000025,0.18999999999999995,0.28000000000000025,0.31000000000000005,0.31999999999999984
491921,0.25,0.25,0.1299999999999999,0.2200000000000002,0.08999999999999986,0.27,0.31000000000000005,0.31000000000000005
421,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027
426421,0.2400000000000002,0.30000000000000027,0.1499999999999999,0.27,0.1299999999999999,0.31999999999999984,0.33999999999999986,0.31999999999999984
449,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
453,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
483,0.28000000000000025,0.25,0.10000000000000009,0.2400000000000002,0.16000000000000014,0.29000000000000004,0.33000000000000007,0.31999999999999984
486,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
487,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
495,0.25,0.2400000000000002,0.10000000000000009,0.25,0.08999999999999986,0.28000000000000025,0.26000000000000023,0.30000000000000027
496,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
500,0.22999999999999998,0.25,0.1200000000000001,0.25,0.16999999999999993,0.27,0.31000000000000005,0.30000000000000027
539,0.25,0.25,0.1200000000000001,0.25,0.08999999999999986,0.28000000000000025,0.26000000000000023,0.29000000000000004
164393,0.26000000000000023,0.2400000000000002,0.1299999999999999,0.2200000000000002,0.08999999999999986,0.28000000000000025,0.29000000000000004,0.29000000000000004
983706,0.2400000000000002,0.25,0.1299999999999999,0.25,0.10999999999999988,0.27,0.31000000000000005,0.30000000000000027
669,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
674,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
66228,0.25,0.22999999999999998,0.1299999999999999,0.2200000000000002,0.10000000000000009,0.27,0.31000000000000005,0.30000000000000027
714,0.2400000000000002,0.2200000000000002,0.16000000000000014,0.25,0.1499999999999999,0.27,0.27,0.28000000000000025
726,0.26000000000000023,0.26000000000000023,0.18000000000000016,0.26000000000000023,0.18000000000000016,0.27,0.33000000000000007,0.2200000000000002
729,0.31999999999999984,0.28000000000000025,0.20999999999999996,0.33999999999999986,0.33999999999999986,0.33999999999999986,0.3999999999999999,0.33999999999999986
732,0.31000000000000005,0.28000000000000025,0.16999999999999993,0.25,0.31000000000000005,0.28000000000000025,0.33000000000000007,0.3599999999999999
736,0.27,0.28000000000000025,0.2200000000000002,0.26000000000000023,0.1299999999999999,0.31999999999999984,0.29000000000000004,0.31999999999999984
739,0.28000000000000025,0.26000000000000023,0.16000000000000014,0.2400000000000002,0.1299999999999999,0.29000000000000004,0.33999999999999986,0.27
754476,0.22999999999999998,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027
824,0.26000000000000023,0.25,0.1200000000000001,0.25,0.16000000000000014,0.28000000000000025,0.28000000000000025,0.27
827,0.3900000000000001,0.3700000000000001,0.3599999999999999,0.43999999999999995,0.30000000000000027,0.41000000000000014,0.3599999999999999,0.41999999999999993
831,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
833,0.2200000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.30000000000000027,0.29000000000000004
863,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.25,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
876,0.31000000000000005,0.27,0.16000000000000014,0.26000000000000023,0.16000000000000014,0.33000000000000007,0.30000000000000027,0.31999999999999984
879,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027
881,0.22999999999999998,0.2400000000000002,0.1499999999999999,0.2400000000000002,0.10000000000000009,0.27,0.31999999999999984,0.29000000000000004
891,0.25,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.29000000000000004
894,0.2400000000000002,0.22999999999999998,0.16000000000000014,0.25,0.16999999999999993,0.29000000000000004,0.33000000000000007,0.30000000000000027
897,0.25,0.2400000000000002,0.14000000000000012,0.25,0.10000000000000009,0.28000000000000025,0.31000000000000005,0.30000000000000027
899,0.25,0.26000000000000023,0.1299999999999999,0.25,0.08999999999999986,0.29000000000000004,0.27,0.29000000000000004
905,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
915,0.25,0.26000000000000023,0.10999999999999988,0.2400000000000002,0.040000000000000036,0.30000000000000027,0.33999999999999986,0.31000000000000005
931,0.25,0.22999999999999998,0.1299999999999999,0.25,0.10999999999999988,0.29000000000000004,0.30000000000000027,0.30000000000000027
959,0.29000000000000004,0.27,0.1200000000000001,0.29000000000000004,0.08000000000000007,0.31999999999999984,0.29000000000000004,0.31000000000000005
989,0.2400000000000002,0.2400000000000002,0.1299999999999999,0.25,0.16999999999999993,0.27,0.31000000000000005,0.31000000000000005
1006,0.25,0.26000000000000023,0.1499999999999999,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.30000000000000027
1017,0.31000000000000005,0.28000000000000025,0.16000000000000014,0.31000000000000005,0.20999999999999996,0.33000000000000007,0.31999999999999984,0.31999999999999984
1018,0.26000000000000023,0.25,0.1200000000000001,0.22999999999999998,0.16999999999999993,0.27,0.31999999999999984,0.31000000000000005
33871,0.2400000000000002,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
33905,0.26000000000000023,0.25,0.20999999999999996,0.26000000000000023,0.20999999999999996,0.29000000000000004,0.31000000000000005,0.31000000000000005
33910,0.2400000000000002,0.25,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.29000000000000004,0.29000000000000004
33932,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
33954,0.27,0.22999999999999998,0.10999999999999988,0.2400000000000002,0.06999999999999984,0.30000000000000027,0.33000000000000007,0.30000000000000027
33968,0.29000000000000004,0.26000000000000023,0.1200000000000001,0.28000000000000025,0.2400000000000002,0.31000000000000005,0.31000000000000005,0.27
34004,0.2400000000000002,0.2200000000000002,0.1499999999999999,0.22999999999999998,0.16000000000000014,0.28000000000000025,0.30000000000000027,0.30000000000000027
1249,0.2400000000000002,0.26000000000000023,0.10000000000000009,0.25,0.10999999999999988,0.30000000000000027,0.30000000000000027,0.31000000000000005
1251,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.29000000000000004,0.28000000000000025
165096,0.3599999999999999,0.33999999999999986,0.22999999999999998,0.31999999999999984,0.33000000000000007,0.3799999999999999,0.3799999999999999,0.29000000000000004
1261,0.28000000000000025,0.25,0.16000000000000014,0.27,0.16999999999999993,0.30000000000000027,0.28000000000000025,0.30000000000000027
1264,0.25,0.2400000000000002,0.14000000000000012,0.25,0.16999999999999993,0.30000000000000027,0.26000000000000023,0.30000000000000027
1299,0.27,0.28000000000000025,0.1499999999999999,0.26000000000000023,0.1299999999999999,0.31000000000000005,0.28000000000000025,0.28000000000000025
1323,0.22999999999999998,0.22999999999999998,0.1499999999999999,0.25,0.1499999999999999,0.28000000000000025,0.25,0.27
1335,0.2400000000000002,0.26000000000000023,0.10999999999999988,0.2400000000000002,0.1200000000000001,0.29000000000000004,0.31999999999999984,0.31000000000000005
1341,0.25,0.2400000000000002,0.14000000000000012,0.25,0.10000000000000009,0.27,0.31000000000000005,0.30000000000000027
591197,0.2400000000000002,0.25,0.14000000000000012,0.25,0.10999999999999988,0.27,0.27,0.29000000000000004
1376,0.2400000000000002,0.22999999999999998,0.1499999999999999,0.25,0.10999999999999988,0.28000000000000025,0.30000000000000027,0.30000000000000027
1377,0.41000000000000014,0.41000000000000014,0.30000000000000027,0.3599999999999999,0.27,0.41000000000000014,0.3900000000000001,0.3900000000000001
1382,0.25,0.22999999999999998,0.16000000000000014,0.27,0.14000000000000012,0.26000000000000023,0.29000000000000004,0.30000000000000027
1383,0.25,0.22999999999999998,0.1200000000000001,0.25,0.08999999999999986,0.27,0.28000000000000025,0.28000000000000025
1401,0.25,0.25,0.1299999999999999,0.2400000000000002,0.06999999999999984,0.29000000000000004,0.31000000000000005,0.31000000000000005
1409,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.30000000000000027,0.29000000000000004
1455,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
1462,0.26000000000000023,0.27,0.1499999999999999,0.22999999999999998,0.06999999999999984,0.30000000000000027,0.31000000000000005,0.30000000000000027
1464,0.25,0.2400000000000002,0.1299999999999999,0.2200000000000002,0.10000000000000009,0.27,0.31000000000000005,0.30000000000000027
1472,0.25,0.25,0.1299999999999999,0.2400000000000002,0.08000000000000007,0.29000000000000004,0.31999999999999984,0.31000000000000005
1482,0.25,0.25,0.14000000000000012,0.22999999999999998,0.10999999999999988,0.28000000000000025,0.31999999999999984,0.31000000000000005
1495,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.27,0.29000000000000004
1503,0.2400000000000002,0.25,0.14000000000000012,0.25,0.10999999999999988,0.27,0.27,0.29000000000000004
1504,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
1519,0.27,0.2400000000000002,0.10000000000000009,0.2400000000000002,0.14000000000000012,0.30000000000000027,0.29000000000000004,0.30000000000000027
755172,0.26000000000000023,0.2400000000000002,0.08999999999999986,0.3599999999999999,0.1499999999999999,0.28000000000000025,0.29000000000000004,0.29000000000000004
1525,0.25,0.26000000000000023,0.1299999999999999,0.25,0.14000000000000012,0.27,0.31999999999999984,0.30000000000000027
1535,0.26000000000000023,0.31999999999999984,0.18000000000000016,0.27,0.20999999999999996,0.29000000000000004,0.33999999999999986,0.33000000000000007
1549,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
1583,0.30000000000000027,0.22999999999999998,0.1499999999999999,0.26000000000000023,0.14000000000000012,0.31999999999999984,0.30000000000000027,0.29000000000000004
1587,0.33999999999999986,0.3599999999999999,0.16000000000000014,0.25,0.41000000000000014,0.33000000000000007,0.3500000000000001,0.33000000000000007
1588,0.2400000000000002,0.26000000000000023,0.18000000000000016,0.2400000000000002,0.06000000000000005,0.30000000000000027,0.31000000000000005,0.31000000000000005
1589,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.30000000000000027,0.29000000000000004
1597,0.31000000000000005,0.31000000000000005,0.16999999999999993,0.33000000000000007,0.25,0.33999999999999986,0.3500000000000001,0.28000000000000025
1600,0.2400000000000002,0.27,0.1299999999999999,0.25,0.1200000000000001,0.29000000000000004,0.33000000000000007,0.30000000000000027
1601,0.26000000000000023,0.30000000000000027,0.08999999999999986,0.25,0.10999999999999988,0.31999999999999984,0.33999999999999986,0.33000000000000007
1606,0.2400000000000002,0.26000000000000023,0.10000000000000009,0.26000000000000023,0.1499999999999999,0.31000000000000005,0.3799999999999999,0.3599999999999999
1610,0.22999999999999998,0.22999999999999998,0.1299999999999999,0.25,0.1499999999999999,0.27,0.31000000000000005,0.30000000000000027
1614,0.25,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.14000000000000012,0.28000000000000025,0.31000000000000005,0.30000000000000027
1616,0.25,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.1200000000000001,0.28000000000000025,0.31000000000000005,0.30000000000000027
1620,0.25,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.1200000000000001,0.28000000000000025,0.31000000000000005,0.30000000000000027
525917,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.25,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027
1622,0.27,0.28000000000000025,0.20000000000000018,0.29000000000000004,0.22999999999999998,0.31000000000000005,0.3700000000000001,0.33000000000000007
1623,0.26000000000000023,0.2400000000000002,0.1200000000000001,0.25,0.1499999999999999,0.28000000000000025,0.33000000000000007,0.31000000000000005
1629,0.27,0.26000000000000023,0.10000000000000009,0.22999999999999998,0.10000000000000009,0.29000000000000004,0.33000000000000007,0.30000000000000027
1631,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.29000000000000004,0.29000000000000004
1633,0.25,0.27,0.10999999999999988,0.25,0.050000000000000266,0.30000000000000027,0.28000000000000025,0.30000000000000027
1646,0.2400000000000002,0.25,0.1200000000000001,0.2400000000000002,0.1200000000000001,0.27,0.31000000000000005,0.30000000000000027
1655,0.43999999999999995,0.3999999999999999,0.30000000000000027,0.41000000000000014,0.41999999999999993,0.41999999999999993,0.41000000000000014,0.3599999999999999
1659,0.30000000000000027,0.26000000000000023,0.20000000000000018,0.27,0.16000000000000014,0.33999999999999986,0.33000000000000007,0.30000000000000027
1660,0.30000000000000027,0.2400000000000002,0.28000000000000025,0.2400000000000002,0.56,0.31000000000000005,0.29000000000000004,0.30000000000000027
1665,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
231053,0.22999999999999998,0.22999999999999998,0.1499999999999999,0.25,0.1299999999999999,0.27,0.31000000000000005,0.29000000000000004
1681,0.26000000000000023,0.29000000000000004,0.16999999999999993,0.31000000000000005,0.2400000000000002,0.30000000000000027,0.31000000000000005,0.28000000000000025
1684,0.25,0.25,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.28000000000000025,0.29000000000000004
1685,0.2400000000000002,0.29000000000000004,0.1200000000000001,0.30000000000000027,0.1299999999999999,0.28000000000000025,0.30000000000000027,0.31000000000000005
1686,0.22999999999999998,0.2400000000000002,0.1200000000000001,0.2400000000000002,0.1299999999999999,0.28000000000000025,0.29000000000000004,0.30000000000000027
1687,0.25,0.2400000000000002,0.1299999999999999,0.25,0.1200000000000001,0.27,0.31000000000000005,0.30000000000000027
1688,0.25,0.2400000000000002,0.1200000000000001,0.2400000000000002,0.10000000000000009,0.27,0.31999999999999984,0.31000000000000005
1692,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10000000000000009,0.27,0.30000000000000027,0.30000000000000027
1693,0.2400000000000002,0.25,0.16000000000000014,0.25,0.1499999999999999,0.28000000000000025,0.33999999999999986,0.28000000000000025
198312,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.29000000000000004,0.29000000000000004
1748,0.29000000000000004,0.26000000000000023,0.14000000000000012,0.26000000000000023,0.08999999999999986,0.31000000000000005,0.28000000000000025,0.31000000000000005
1750,0.28000000000000025,0.29000000000000004,0.1499999999999999,0.31999999999999984,0.20999999999999996,0.31999999999999984,0.31000000000000005,0.26000000000000023
1843,0.28000000000000025,0.26000000000000023,0.08999999999999986,0.33000000000000007,0.16999999999999993,0.31000000000000005,0.31999999999999984,0.31000000000000005
1861,0.29000000000000004,0.28000000000000025,0.18000000000000016,0.33999999999999986,0.20000000000000018,0.3500000000000001,0.33000000000000007,0.30000000000000027
264027,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
1888,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
427918,0.26000000000000023,0.2400000000000002,0.1299999999999999,0.27,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.27
1963,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
2041,0.27,0.25,0.1299999999999999,0.27,0.1499999999999999,0.31999999999999984,0.33000000000000007,0.31999999999999984
2045,0.26000000000000023,0.27,0.10000000000000009,0.31999999999999984,0.06999999999999984,0.31999999999999984,0.31000000000000005,0.27
2051,0.25,0.27,0.1499999999999999,0.29000000000000004,0.18999999999999995,0.28000000000000025,0.29000000000000004,0.31999999999999984
2052,0.25,0.25,0.14000000000000012,0.22999999999999998,0.06999999999999984,0.28000000000000025,0.27,0.30000000000000027
2057,0.2400000000000002,0.2400000000000002,0.16000000000000014,0.28000000000000025,0.1499999999999999,0.31999999999999984,0.33000000000000007,0.28000000000000025
231447,0.22999999999999998,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.28000000000000025
591962,0.25,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.28000000000000025,0.28000000000000025,0.29000000000000004
2145,0.22999999999999998,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.30000000000000027,0.29000000000000004
2296,0.22999999999999998,0.25,0.1299999999999999,0.25,0.10000000000000009,0.27,0.31000000000000005,0.29000000000000004
